id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,left_normalized_title,right_normalized_title,left_brand,right_brand,left_product_line,right_product_line,left_version,right_version,left_edition,right_edition,left_is_upgrade,right_is_upgrade,left_product_type,right_product_type,left_normalized_price,right_normalized_price,left_price_category,right_price_category,left_platform,right_platform
94,0,peachtree by sage premium accounting 2007,sage software,499.99,peachtree ( r ) compatible continuous checks-office accounting 12.0,,91.59,Peachtree by Sage Premium Accounting,Peachtree (R) Compatible Continuous Checks-Office Accounting 12.0,Sage Software,,Peachtree,Continuous Checks-Office Accounting,2007,12.0,Premium,,,False,accounting software,software,499.99,91.59,high,low,,
95,0,adobe after effects cs3 upgrade,adobe,299.0,adobe contribute cs3 upgrade,,82.99,Adobe After Effects CS3,Adobe Contribute CS3,Adobe,Adobe,After Effects,Contribute,CS3,CS3,,,True,true,video editing software,software,299.0,82.99,medium,low,,
96,0,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74,10759328 symantec backup exec 11d for windows servers agent for db2 on windows servers -,,644.84,Symantec Backup Exec SBS Agent,Symantec Backup Exec 11d,Symantec,Symantec,Backup Exec,Backup Exec,11d,11d,,,False,False,software,backup software,447.74,644.84,high,high,Windows,Windows
97,0,station access collection,sony-creative-software,29.99,ultimate puzzle collection,,9.95,Station Access Collection,Ultimate Puzzle Collection,Sony Creative Software,,,Puzzle Collection,,,,,False,False,software,game,29.99,9.95,low,low,,
98,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft windows vista home basic upgrade ( pc ),,99.99,Microsoft PowerPoint 2004,Microsoft Windows Vista Home Basic,Microsoft,Microsoft,PowerPoint,,2004,,,Home Basic,True,True,software,operating system,109.99,99.99,low,low,Mac,PC
99,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft word 2007 upgrade ( pc ),,109.95,Microsoft Office 2004 Standard,Microsoft Word 2007,Microsoft,Microsoft,Office,,2004,2007,Standard,null,false,true,software,office software,399.99,109.95,high,low,Mac,PC
100,0,instant immersion spanish ( audio book ),topics entertainment,,instant immers italian dlux 2 .,,36.11,Instant Immersion Spanish (Audio Book),Instant Immers Italian DLux 2,Topics Entertainment,,,Immers Italian DLux,,2,,,,False,audio book,software,,36.11,,low,,
101,0,rollercoaster tycoon 3 ( mac ),aspyr media,49.99,roller coaster tycoon 3 for pc,,29.99,RollerCoaster Tycoon 3,Roller Coaster Tycoon 3,Aspyr Media,,,,,,,,False,False,game,game,49.99,29.99,low,low,Mac,PC
102,0,peachtree by sage complete accounting 2007,sage software,269.99,sage ( ptree ) premium accounting for manufacturing 2007 multi-user,,1180.37,Sage Complete Accounting,Sage Premium Accounting for Manufacturing,Sage,,Peachtree by Sage,PTree (Premium) Accounting,2007,2007,,,,False,accounting software,accounting software,269.99,1180.37,medium,high,,
103,0,recam remote monitoring software,mobi-technologies-inc .,129.0,corel ulead dvd workshop 2 authoring software,,299.95,recam Remote Monitoring Software,Corel Ulead DVD Workshop 2 Authoring Software,mobi-technologies-inc,Corel Ulead,,DVD Workshop,,2,,,False,False,software,authoring software,129.0,299.95,low,medium,,
104,0,quickbooks premier professional services edition 2007,intuit,399.95,adobe production premium cs3 software suite for windows professional editing software,,1698.95,QuickBooks Premier Professional Services Edition,Adobe Production Premium CS3 Software Suite,Intuit,Adobe,Premier,Production Premium,2007,CS3,Professional Services,,,False,accounting software,software suite,399.95,1698.95,high,high,,Windows
105,1,logic pro 6 upgrade from logic platinum/gold 5 & 6,apple,199.99,apple software t9161ll/a logic platinum / gold 5 & 6 to logic pro 6 update,apple software,149.0,Logic Pro 6,Apple Logic Platinum/Gold,Apple,Apple Software,Logic Pro,Logic,6,,,Platinum/Gold,true,true,audio software,audio software,199.99,149.0,low,low,,
106,0,britannica deluxe,avanquest software,29.95,britannica deluxe 2008,,26.5,Britannica Deluxe,Britannica Deluxe,Avanquest Software,Britannica,Britannica,Deluxe,,2008,,,False,,encyclopedia software,encyclopedia,29.95,26.5,low,low,,
107,0,tlc arthur 's kindergarten learning system 2008,encore,19.99,encore software 13871 tlc reader rabbit 1st grade learning system 2008,,17.97,Encore TLC Arthur's Kindergarten Learning System,Encore Software TLB Reader Rabbit 1st Grade Learning System,Encore,Encore Software,TLC Arthur's Kindergarten Learning System,TLB Reader Rabbit,2008,2008,,1st Grade Learning System,False,,education software,software,19.99,17.97,low,low,,
108,0,tonka town ( jewel case ),atari,9.99,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59,Tonka Town,Geometry,Atari,,,,,10158,,,False,False,game,other,9.99,9.59,low,low,,win/mac
109,0,punch 5 in 1 home design,punch ! software,39.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99,Punch 5 in 1 Home Design,Punch Software 41100 Architectural Series,Punch ! Software,Punch Software,,Architectural Series,,,,,,False,home design software,software,39.99,118.99,low,low,,
110,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe cs3 master collection upsell from cs1,,2054.99,Adobe Creative Suite CS3 Web Premium,Adobe CS3 Master Collection,Adobe,Adobe,Creative Suite,CS3,CS3,,,Master Collection,False,True,software,software,1399.0,2054.99,high,high,Mac,
111,0,illustrator cs3 13 mac ed 1u,adobe-education-box,199.0,adobe illustrator cs3 ( mac ),,599.0,Adobe Illustrator CS3,Adobe Illustrator CS3,Adobe,Adobe,Illustrator,Illustrator,CS3,CS3,,,False,,software,software,199.0,599.0,low,high,Mac,Mac
112,1,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows vista business ( pc ),,299.99,Microsoft Windows Vista Business,Microsoft Windows Vista Business,Microsoft,Microsoft,Windows,Windows,Vista,,Business,Business,,False,operating system,operating system,299.95,299.99,medium,low,,PC
113,0,instant play guitar deluxe v2 .,topics entertainment,39.48,instant immersion spanish deluxe 2.0 topics,,39.99,Instant Play Guitar Deluxe V2,Instant Immersion Spanish Deluxe,Topics Entertainment,Nan,Guitar Deluxe,Instant Immersion,V2,2.0,,,False,False,music software,language learning software,39.48,39.99,low,low,,
114,0,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,microsoft r18-00908 windows server 2003 client access license 20-pack ( per user ),microsoft,688.99,Microsoft Windows Terminal Server 2003 Client,Microsoft Windows Server 2003 Client Access License,Microsoft,Microsoft,Windows Terminal Server,,2003,2003,Client Additional License for Users,,,False,software,software,669.0,688.99,high,high,,
115,0,adventure workshop 4th-6th grade 7th edition,encore software,19.99,encore software 10590 adventure workshop preschool 1st grade 7th ed sb cs by riverdeep,,17.97,Adventure Workshop,Encore Software Adventure Workshop Preschool 1st Grade,Encore Software,,,Adventure Workshop,,,7th,7th Edition,False,False,software,education software,19.99,17.97,low,low,,
116,0,jumpstart advanced preschool v2 .0,knowledge adventure,19.99,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure,,19.99,Jumpstart Advanced Preschool,Jumpstart Advanced 3rd Grade,Knowledge Adventure,Jumpstart,Jumpstart,,2.0,,,,False,,educational software,education,19.99,19.99,low,low,,
117,1,aquarium 3-in-one collection ( win/mac ),encore software,19.99,aquarium 3-in-one limited edition ( win 95 98 me 2000 xp/mac 10.1 or higher ),,19.95,Encore Software Aquarium Collection,Aquarium 3-in-1,Encore Software,Nan,,,,,,Limited Edition,False,False,software,other,19.99,19.95,low,low,,"Windows, Mac"
118,0,hoyle casino ( 2007 ),encore,19.99,hoyle ( r ) card games 2007,,19.99,Hoyle Casino,Hoyle (R) Card Games 2007,Encore,Hoyle,,,2007,2007,,,False,False,software,game,19.99,19.99,low,low,,
119,0,mcafee total protection 2007 3 users,mcafee,99.99,mtp07emb3rua mcafee total protection 2007 complete package 3 users cd mini-box wi,,86.94,Mcafee Total Protection,Mcafee Total Protection 2007,Mcafee,McAfee,Total Protection,Total Protection,2007,2007,,,False,False,antivirus software,software,99.99,86.94,low,low,,
120,0,microsoft visio standard 2007,microsoft,259.95,microsoft windows vista business full version,,249.95,Microsoft Visio Standard 2007,Microsoft Windows Vista Business,Microsoft,Microsoft,Visio,,2007,,Standard,Business,,False,software,operating system,259.95,249.95,high,medium,,
121,0,adobe premiere pro cs3 upgrade,adobe,299.0,premiere pro cs3 mac,,808.15,Adobe Premiere Pro CS3,Adobe Premiere Pro CS3,Adobe,Adobe,Premiere Pro,Premiere Pro,CS3,CS3,,,True,False,video editing software,video editing software,299.0,808.15,medium,high,,Mac
122,0,procurve vpn client software unlimited client licenses,hewlett packard,,sr2116010 safenet softremote vpn client license 5 users win,,184.57,HP ProCurve VPN Client Software,SafeNet SoftRemote VPN Client License,Hewlett Packard,SafeNet,,,,,,,False,False,software,software,,184.57,,medium,,Win
123,0,adobe illustrator cs3 [ mac ],adobe,599.0,adobe indesign cs3 for mac upgrade,,205.99,Adobe Illustrator CS3,Adobe InDesign CS3,Adobe,Adobe,Illustrator,InDesign,CS3,CS3,,,False,True,design software,software,599.0,205.99,high,medium,Mac,Mac
124,0,punch ! home design architectural series 18,punch ! software,129.99,punch software 38100 punch ! super home suite complete product architectural 1 user complete productcomplete productstandard english pc,,45.97,Punch! Home Design Architectural Series 18,Punch Software,punch ! software,,Home Design Architectural Series,Punch Software,,,,,False,False,software,software,129.99,45.97,medium,low,,PC
125,0,microsoft office 2004 professional ( mac ),microsoft,499.99,web easy ( r ) professional 6,,49.99,Microsoft Office,Web Easy Professional 6,Microsoft,,Office,Web Easy,2004,6,Professional,Professional,,False,software,software,499.99,49.99,high,low,Mac,
126,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95,Microsoft OneNote 2007,Microsoft Office 2004 for Mac Standard Edition,Microsoft,Microsoft,OneNote,Office,2007,2004,,Standard,True,True,software,software,79.95,234.95,low,medium,,Mac
127,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe cs3 production premium upgrade,,822.99,Adobe Creative Suite CS3 Web Premium,Adobe CS3 Production Premium,Adobe,Adobe,Creative Suite,CS3,CS3,3,Web Premium,,False,True,software,software,1399.0,822.99,very high,high,Mac,
128,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe after effects cs3 professional software for windows effects software,,998.95,Adobe After Effects 7.0 Professional,Adobe After Effects CS3 Professional,Adobe,Adobe,After Effects,After Effects,7.0,CS3,Professional,Professional,,,video editing software,video software,999.0,998.95,high,high,Mac,Windows
129,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) access 2007,,109.99,Microsoft PowerPoint,Microsoft Access 2007,Microsoft,Microsoft,PowerPoint,Access,2004,2007,,,True,False,software,database software,109.99,109.99,low,low,Mac,
130,0,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ),,85.97,Absolute Software Computrace Lojack for Laptops,Absolute Software Computrace,Absolute Software,Absolute Software,Lojack,,3 year license,,,,False,False,software subscription,software license,99.95,85.97,low,low,Mac,"Windows (Win XP, Win 2000)"
131,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 84100 punch ! home design architectural series 4000 v. 10.0 architectural pc,,168.97,Punch ! Home Design,Punch Software Architectural Series 4000,punch ! software,,,Architectural Series 4000,,10.0,,,False,False,software,software,39.99,168.97,low,medium,,
132,0,family tree maker version 16 essentials,encore,29.95,encore inc family tree maker 2008 platinum,,85.07,Family Tree Maker Version 16 Essentials,Encore Family Tree Maker 2008 Platinum,Encore,Encore,Family Tree Maker,Family Tree Maker,16,2008,Essentials,Platinum,False,,software,software,29.95,85.07,low,low,,
133,0,high school advantage 2007,encore software,29.95,encore inc math advantage 2008,,33.89,Encore Software High School Advantage,Encore Inc Math Advantage,Encore Software,Encore Inc,High School Advantage,Math Advantage,2007,2008,,,False,False,software,education software,29.95,33.89,low,low,,
134,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95,Adobe Photoshop Elements 4.0,Adobe Premiere Elements 3 and Photoshop Elements 5,Adobe Systems Inc.,Adobe,Elements,Premiere Elements and Photoshop Elements,4.0,,,,False,False,software,video editing software,,149.95,,low,Windows,Windows
135,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe photoshop cs3 for mac upgrade,,189.99,Adobe InDesign CS3,Adobe Photoshop CS3,Adobe,Adobe,InDesign,Photoshop,CS3,CS3,,,true,True,software,software,199.0,189.99,medium,low-medium,Mac,Mac
136,1,turbocad mac 3d for mac,imsi,249.99,imsi design llc turbocad mac 3d,,204.67,TurboCAD MAC 3D,TurboCAD,IMSI,,TurboCAD,,,,,,False,False,CAD software,software,249.99,204.67,medium,medium,Mac,Mac
137,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,adobe after effects professional 7 software for windows effects software,,999.0,Microsoft Windows XP Professional,Adobe After Effects Professional 7,Microsoft,Adobe,Windows XP,After Effects,,7,Professional,Professional,true,,operating system,video software,199.99,999.0,low,very high,,Windows
138,0,quicken 2007 premier,intuit,79.95,intuit inc quickbooks premier edition 2007 5 user,,1309.31,Quicken 2007 Premier,Intuit QuickBooks Premier Edition,Intuit,Intuit,Quicken,QuickBooks,2007,2007,Premier,Premier,,False,software,accounting software,79.95,1309.31,low,high,,
139,0,microsoft office & windows training professional,topics entertainment,49.95,microsoft office 2004 software suite oem mac apple & mac software,,239.95,Microsoft Office & Windows Training Professional,Microsoft Office,Microsoft,Microsoft,,Office,,2004,,,False,False,training software,software suite,49.95,239.95,low,medium,,Mac
140,1,quickbooks premier professional services edition 2007,intuit,399.95,intuit quickbooks premier professional services edition 2007 software win tax & finance software,,349.95,QuickBooks Premier Professional Services Edition,Intuit QuickBooks Premier Professional Services Edition 2007,Intuit,Intuit,Premier,QuickBooks,2007,2007,Professional Services Edition,Premier Professional Services,,,accounting software,software,399.95,349.95,high,medium,,Windows
141,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48,Adobe Creative Suite CS3 Design Premium,Adobe Creative Suite 3 Design Premium,Adobe,Adobe,Creative Suite,Creative Suite,CS3,3,Design Premium,Design Premium,,true,software,software,1599.0,1687.48,very high,high,Mac,
142,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe contribute cs3 upgrade,,82.99,Adobe Illustrator CS3,Adobe Contribute CS3,Adobe,Adobe,Illustrator,Contribute,CS3,CS3,,,true,True,software,software,199.0,82.99,low,low,Mac,
143,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft w87-02380 office sbe 2007 win32,,400.34,Microsoft Office FrontPage 2003,Microsoft Office 2007,Microsoft,Microsoft,Office,,2003,2007,Academic Version,SBE (Small Business Edition),,False,software,office software,159.98,400.34,medium,high,Windows,Windows
144,0,microsoft visual studio test agent 2005 cd 1 processor license,microsoft software,5099.0,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74,Microsoft Visual Studio Test Agent,Microsoft Visual Studio 2005 Professional Edition,Microsoft,Microsoft,Visual Studio,Visual Studio,2005,2005,Processor License,Professional,False,true,software,software,5099.0,757.74,high,high,,
