id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,left_normalized_title,left_brand,left_product_line,left_version,left_edition,left_is_upgrade,left_product_type,left_normalized_price,left_price_category,right_normalized_title,right_brand,right_product_line,right_version,right_edition,right_is_upgrade,right_product_type,right_normalized_price,right_price_category,right_platform,left_platform,left_license_type,right_package_type,left_platforms,right_user_count,right_cal_option,left_node_license,right_license_type,right_packaging,left_media_format,right_quantity,right_platforms,left_language,left_manufacturer_normalized,left_user_limit,right_license,left_medium,left_is_subscription,left_sp_version,right_language,left_region,right_service_pack,left_pack_size,right_user_license,left_from_edition,left_to_edition,left_os,right_publisher,right_ISBN,left_packaging,right_media,left_user_count,left_term_length,left_retail_version,right_os_requirement,left_grade_level,left_device_pack,right_installation_type,left_is_bundle,left_media_type,left_number_of_users,left_os_version,right_number_of_agents,left_media,right_retail_box,left_operating_system,left_subscription_length,right_media_type,left_is_full_version,right_license_duration,left_license_term,left_service_pack,right_retail,right_license_count,right_device_cals,right_operating_system,left_package_type,left_subscription_term,right_grade_range,left_quantity,right_business_model,left_grade_range,right_return_policy,right_operating_systems_supported,right_returns_allowed,right_license_quantity,right_device_type,right_download_type,right_retail_status,left_package_quantity,right_academic,right_os_type,left_number_of_clients,left_with_msdn,left_format,right_warranty,right_sp_version,left_features,right_condition,right_client_count,left_manufacturer_sku,right_additions,right_is_academic,right_licensing_type,right_max_managed_systems,left_includes_dvd,left_package,left_num_devices,right_os_version,right_includes,right_duration,right_activation_key,right_language_support,right_number_of_users,right_numLicenses,left_multi_user_support,left_max_users_supported,right_university_licensing,left_duration,left_from_version,right_software_assurance,right_device_count,left_with_sp2,left_subscription_period,right_operating_system_version,right_license_term,right_package_size,right_grade_level,right_os_versions,right_asin,left_os_integration,right_os_service_pack,right_num_licenses,right_inclusions,left_subscription_duration,right_user_limitation,right_university_edition,right_licenses,right_user_type,right_user_limit,right_manufacturer_id,right_is_oem,right_supported_platforms,left_user_license,right_os_supported,left_package_format,right_cal_license_quantity,left_normalized_pages
43,0,digidesign music production toolkit ( pro tools le ),digidesign,495.0,apple/emagic logic pro 7.2 software music production software,,999.0,Pro Tools LE,Digidesign,Pro Tools,,LE,False,audio software,495.0,high,Apple/emagic Logic Pro 7.2,Apple,Logic Pro,7.2,,False,audio software,999.0,very high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe cs3 after effects,,1025.99,Adobe Creative Suite CS3 Master Collection,Adobe,Creative Suite,CS3,Master Collection,false,software,1999.0,high,Adobe CS3 After Effects,Adobe,CS3,,After Effects,False,software,1025.99,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,hoyle kids ' games jc,encore,9.99,hoyle card games,,9.95,Encore Hoyle Kids' Games,Encore,Hoyle,,Kids' Games,False,board game or card game collection,9.99,low,Hoyle Card Games,,Hoyle,,,False,game software,9.95,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0,net ad creator,laughing bird,39.99,laughingbird the logo creator,,34.99,Net Ad Creator,Laughing Bird,,,,False,other,39.99,low,LaughterBird The Logo Creator,,The Logo Creator,,,False,graphic design software,34.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1,reel deal slots 2.0 for pc,phantom efx,9.99,phantom efx reel deal slots v 2.0,,7.36,Reel Deal Slots 2.0,Phantom Efx,Reel Deal Slots,2.0,,False,pc game,9.99,low,Phantom EFX Reel Deal Slots V 2.0,,Reel Deal Slots,V 2.0,,False,game software,7.36,low,,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,adobe creative suite cs3 web standard [ mac ],adobe,999.0,adobe production premium cs3 software suite for mac av production software,,1698.95,Adobe Creative Suite CS3 Web Standard,Adobe,Creative Suite,CS3,Web Standard,false,software,999.0,extreme,Adobe Production Premium CS3 Software Suite for Mac,Adobe,Production Premium,CS3,,false,video editing software,1698.95,very high,Mac,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87,Adobe Creative Suite CS3 Design Premium,Adobe,Creative Suite,CS3,Design Premium,false,software,1599.0,very high,Adobe Creative Suite 3 Web Premium,Adobe,Creative Suite,3,,False,software,1691.87,high,Mac,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,windows vista business spanish full version [ dvd ],microsoft,329.95,microsoft windows vista business full version,,249.95,Windows Vista Business Spanish Full Version,Microsoft,Vista,"Full Version (no specific version mentioned, assuming latest)",Business,false,operating system,329.95,high,Microsoft Windows Vista Business,Microsoft,,Vista,Business Full Version,false,operating system,249.95,medium,,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0,quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,quickbooks ( r ) pro 2007 edition 3-user,,499.99,QuickBooks POS Pro Multistore 6.0,Intuit,QuickBooks POS,6.0,Pro Multistore,false,point of sale software,1399.95,high,QuickBooks Pro 2007 Edition,,QuickBooks,2007,Pro Edition,False,accounting software,499.99,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft ( r ) office word 2004 for mac full version,,231.29,Microsoft Office Mac 2004 English,Microsoft,Office,2004,English 3pk DSP,false,office software,,null,Microsoft Office Word 2004,Microsoft,Office,2004,,False,office software,231.29,medium,Mac,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0,instant immersion spanish deluxe 2.0,topics entertainment,49.99,instant immersion italian 2.0,topics entertainment,20.99,Instant Immersion Spanish Deluxe,Topics Entertainment,Instant Immersion,2.0,,False,language learning software,49.99,low,Instant Immersion Italian 2.0,Topics Entertainment,,2.0,,False,language learning software,20.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0,adobe acrobat v8 .0 professional for mac,,405.99,Adobe Acrobat Pro,Adobe,Acrobat,,Pro Pro,true,software,273.0,medium,Adobe Acrobat V8 Professional for Mac,Adobe,Acrobat,V8.0,Professional,false,software,405.99,high,Mac,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0,apple final cut studio 2 ( mac ),apple,1299.0,adobe flash cs3 professional ( mac ),,699.0,Apple Final Cut Studio 2,Apple,Final Cut Studio,2,,False,video editing software,1299.0,high,Adobe Flash CS3 Professional,Adobe,Flash,CS3,Professional,False,software,699.0,high,Mac,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0,reference success deluxe 2006,topics entertainment,49.95,high school success deluxe 2006,,7.9,Reference Success Deluxe,Topics Entertainment,,2006,,False,,49.95,low,High School Success Deluxe,,Success,2006,Deluxe,False,education software,7.9,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0,microsoft windows vista business 32-bit for system builders,microsoft,179.99,microsoft ( r ) windows vista ( tm ) home basic,,99.99,Microsoft Windows Vista Business,Microsoft,Windows Vista,,Business,False,operating system,179.99,medium,Microsoft Windows Vista Home Basic,Microsoft,,Vista,Home Basic,false,operating system,99.99,low,,32-bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,microsoft ( r ) excel 2007,,109.99,Microsoft Visual Studio Professional 2005,Microsoft,Visual Studio,2005,Professional,true,software,549.0,high,Microsoft Excel 2007,Microsoft,Excel,2007,,False,software,109.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0,peachtree by sage premium accounting 2007,sage software,499.99,sage ( ptree ) vernfp2007rt premium accounting for nonprofits 2007,,590.35,Peachtree by Sage Premium Accounting,Sage,Peachtree,2007,Premium,false,accounting software,499.99,high,Sage Premium Accounting for Nonprofits 2007,Sage,VernFP2007RT,2007,Premium Non-Profit,false,accounting software,590.35,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 production premium upgrade,,822.99,Adobe Creative Suite CS3 Production Premium,Adobe,Creative Suite,CS3,Production Premium,false,software,1699.0,very high,Adobe CS3 Production Premium Upgrade,Adobe,CS3 Production Premium,CS3,,True,software,822.99,very high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,395-03824 microsoft exchange server 2007 enterprise edition complete package 1 server,,6594.2,Microsoft SQL Server Developer Edition 2005,Microsoft,SQL Server,2005,Developer,false,database management software,49.95,low,Microsoft Exchange Server 2007 Enterprise Edition,Microsoft,,2007,Enterprise Edition,False,server software,6594.2,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0,computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,lfl-n2-12 computrace lojack for laptops subscription package 1 year 1 notebook m,,39.95,Absolute Computrace Lojack for Laptops,Absolute Software,,,,false,software,49.95,low,Computrace LoJack for Laptops Subscription Package,,LoJack,,Subscription Package,False,software,39.95,low,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,pinnacle mobile media converter software for windows ipod software,,29.95,valuesoft Tune Transfer for iPod Software,valuesoft,,,,False,software,29.95,low,Pinnacle Mobile Media Converter Software,Pinnacle,,,,False,software,29.95,low,Windows,Windows XP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,sibelius sibelius 5 software music production software,sibelius-software-ltd .,449.95,Sibelius Professional Edition,Sibelius-Software-Ltd,Sibelius,,Professional,False,music notation software,599.99,high,Sibelius Software Music Production Software,Sibelius,Sibelius,5,,false,audio software,449.95,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0,microsoft entertainment pack ce,microsoft,49.5,entertainment partners ep budgeting for film,,415.99,Microsoft Entertainment Pack,Microsoft,,,CE,false,software,49.5,low,Entertainment Partners EP Budgeting for Film,,,,,False,accounting software,415.99,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0,adobe premiere pro 2.0,adobe,849.0,premiere pro cs3 mac upgrade,,320.25,Adobe Premiere Pro 2.0,Adobe,Premiere Pro,2.0,,False,video editing software,849.0,high,Adobe Premiere Pro CS3,Adobe,Premiere Pro,CS3,,True,video editing software,320.25,medium,Mac,cross-platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0,microsoft office small business 2007,microsoft software,735.33,microsoft windows vista business retail no open box returns,,299.99,Microsoft Office Small Business 2007,Microsoft,Office,2007,,False,office software,735.33,high,Microsoft Windows Vista Business,Microsoft,,Vista,Business Retail,False,operating system,299.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1,world of rainbow fish,global-software-publishing,19.99,world of rainbow fish ( a9839m2h ),global-software-publishing,19.19,World of Rainbow Fish,Global Software Publishing,,,,false,software,19.99,low,World of Rainbow Fish,Global Software Publishing,,,,False,game or software,19.19,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0,mcafee internet security suite 2007 3 users,mcafee,89.99,f-secure internet security 2007 3 pcs ( global marketing partners ),global-marketing-partners,63.35,Mcafee Internet Security Suite 2007,Mcafee,Internet Security Suite,2007,,False,security software,89.99,low,F-Secure Internet Security 2007,F-Secure,Internet Security,2007,,False,security software,63.35,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0,sonicwall gms standard edition 10 node license,sonicwall,,01-ssc-7309 sonicwall cfs standard edition for sonicwall pro 1260/2040/3060 / 4060 subscript,,2124.92,SonicWall GMS Standard Edition,SonicWall,GMS,10,Standard,false,network security software,,,SonicWall CFS Standard Edition,SonicWall,,,Standard,False,security appliance,2124.92,high,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft ( r ) windows vista ( tm ) home premium,,239.99,Microsoft Windows Vista Ultimate,Microsoft,Windows Vista,Ultimate,Full Version,false,operating system,399.95,high,Microsoft Windows Vista Home Premium,Microsoft,Windows,Vista,Home Premium,false,operating system,239.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1,irispen express translator,iris,149.99,iris inc irispen express translator,,142.29,IrisPen Express Translator,Iris,,,,False,hardware,149.99,low,IrisPen Express Translator,iris inc,,,,False,handwriting recognition device,142.29,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft mappoint 2006 with gps locator ( pc ),,349.99,Microsoft Office 2004 Standard,Microsoft,Office,2004,Standard,true,office software,239.99,high,Microsoft MapPoint 2006,Microsoft,MapPoint,2006,,False,geographic information system software,349.99,high,PC,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe dreamweaver cs3 upgrade windows,,236.74,Adobe InDesign CS3,Adobe,InDesign,CS3,,true,software,199.0,medium,Adobe Dreamweaver CS3,Adobe,Dreamweaver,CS3,,true,software,236.74,medium,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft ( r ) office ultimate 2007,,539.95,Microsoft PowerPoint 2004,Microsoft,PowerPoint,2004,,False,presentation software,229.99,high,Microsoft Office Ultimate 2007,Microsoft,Office,2007,Ultimate,false,software,539.95,high,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0,microspot macdraft professional ( mac ),microspot ltd.,349.99,adobe acrobat v8 .0 professional for mac,,405.99,Microspot MacDraft Professional,Microspot,MacDraft,,Professional,False,design software,349.99,medium,Adobe Acrobat V8.0 Professional,Adobe,Acrobat,V8.0,Professional,false,pdf software,405.99,high,Mac,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,adobe photoshop cs3 extended complete package 1 user academic cd mac,,279.0,Adobe Photoshop Elements 4.0 and Premiere Elements 2.0,Adobe,"['Photoshop Elements', 'Premiere Elements']","['4.0', '2.0']",Complete Package,false,software,,,Adobe Photoshop CS3 Extended,Adobe,Photoshop,CS3,,False,software,279.0,medium,Mac,"Windows, French (Canadian)",,,,,,,Academic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,snap ! spelling ( jewel case ),topics entertainment,19.95,spelling,,4.93,Snap ! Spelling Jewel Case,Topics Entertainment,,,,False,,19.95,low,Spelling,,,,,False,unknown software,4.93,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),netmanage,,bhe3dus installanywhere enterprise edition v. 8 product upgrade license + 1 year,,4746.16,NetManage Rumba Unix-Hp Edition,NetManage,Rumba,7.3,Unix-Hp Edition,true,software,,null,InstallAnywhere Enterprise Edition,Flexera,InstallAnywhere,8,Enterprise Edition,true,software,4746.16,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0,zonealarm internet security suite,zone labs,49.99,panda software panda internet security 2007,,69.99,ZoneAlarm Internet Security Suite,Zone Labs,Internet Security Suite,,,False,internet security software,49.99,low,Panda Software Panda Internet Security 2007,Panda Software,Panda Internet Security,2007,,False,security software,69.99,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0,mediafour macdrive 6 for windows,mediafour corporation,49.99,quark quarkxpress 7 upgrade for mac & windows,,244.99,mediafour MacDrive 6 for Windows,mediafour corporation,MacDrive,6,,false,software,49.99,low,Quark QuarkXpress 7 Upgrade,Quark,QuarkXpress,7,,true,software,244.99,medium,Mac & Windows,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95,Microsoft Office Student and Teacher Edition 2004,Microsoft,Office,2004,Student and Teacher,false,office software,149.99,medium,Microsoft Office 2004 for Mac Student and Teacher Edition,Microsoft,Office,2004,Student and Teacher,false,office software,146.95,medium,Mac,Macintosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft office visio standard 2007 upgrade ( pc ),,129.95,Microsoft Visio Standard 2007,Microsoft,Visio,2007,Standard,True,software,129.95,medium,Microsoft Visio Standard 2007,Microsoft,Visio,2007,Standard,true,software,129.95,medium,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0,quicken 2007 premier,intuit,79.95,quickbooks pro 2007 3 user,intuit,398.99,Quicken Premier 2007,Intuit,Quicken,2007,Premier,false,accounting software,79.95,low,QuickBooks Pro 2007,Intuit,QuickBooks,2007,Pro,false,accounting software,398.99,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft ( r ) word 2007,,109.99,Microsoft Office 2004 Standard,Microsoft,Office,2004,Standard,true,software,239.99,high,Microsoft Word 2007,Microsoft,Word,2007,,False,software,109.99,low,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0,peachtree by sage premium accounting 2007,sage software,499.99,laser checks for peachtree ( r ) accounting for windows 8.0-2005,,106.29,Peachtree by Sage Premium Accounting,Sage,Peachtree,2007,Premium,false,accounting software,499.99,high,Peachtree Accounting Laser Checks,,Peachtree (Accounting),2005,null,False,accounting software,106.29,low,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe cs3 flash professional upgrade,,205.99,Adobe Dreamweaver CS3,Adobe,Dreamweaver,CS3,,True,software,199.0,medium,Adobe CS3 Flash Professional Upgrade,Adobe,Flash Professional,CS3,,true,software,205.99,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1,national geographic presents : redshift 5 planetarium software,Topics Entertainment,39.99,redshift 5 ( national geographic presents ) ( win 98 me 2000 xp ),,39.99,Redshift 5 Planetarium Software,National Geographic,Redshift,5,,False,planetarium software,39.99,low,Redshift 5 (National Geographic Presents),National Geographic,Redshift,5,,false,software,39.99,low,"Windows 98, ME, 2000, XP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
