id,label,left_title,right_title,left_brand,left_productType,left_series,left_modelPartNo,left_capacity,left_formFactor,left_interfaceBus,left_keySpecs,left_kitCount,left_editionColor,right_brand,right_productType,right_series,right_modelPartNo,right_capacity,right_formFactor,right_interfaceBus,right_keySpecs,right_kitCount,right_editionColor,left_speedPerf,right_speedPerf,left_product_type,left_interface,right_product_type,right_interface,left_Brand,left_Product Type,left_Capacity,left_Interface/Bus,left_Speed/Perf,right_Brand,right_Product Type,right_Capacity,right_Interface/Bus,right_Speed/Perf
132,0,SanDisk 16GB Transflash MSDHC Micro Secure Digital High Capacity Card Class 4 N2A-16T,SanDisk Ultra Series SDHC UHS-1 Class 10 16 GB SDSDU-016G-U46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1,Asus PRIME X299-DELUXE LGA2066 DDR4 ATX 2xGbE Motherboard,Asus Prime X299-Deluxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,0,HP EliteBook 850 G3 Notebook PC HP,Portatil HP ProBook 640 G3 Core i5 8GB SSD 256GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0,Asus Xonar Essence STX II 7.1 Sound Card 90YA00NNM0UA00,Gigabyte AMD Radeon RX 550 2GB D5 Graphics Card LN80158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,HP 8GB LP SDRAM RDIMM 647897-B21,HP 8GB (2x4GB) PC2-5300P SDRAM Kit 408854-B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0,SanDisk 256GB Z400s M.2 SATA SSD SSD MZNL2560RAM4L,Micron LambdaTek Internal Solid State Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0,Corsair SP120 PWM Low Noise High Pressure Fan 4 pin Dual Pack CO-9050012-WW,AMD Athlon X4 870k 3.9 GHz Black Low Noise Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1,AMD FX-8350 Black Edition,AMD FX8350 Black Edition AM3+ 8 Core CPU CPU LN47456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,Asus ROG Strix Z270G GAMING,Asus B250M-A PRIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0,SanDisk Extreme Pro SDHC 32GB Clase10 UHS-I,SanDisk Extreme 32GB CompactFlash (CF) Memory Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0,Apple iMac 21.5 2.9GHz Intel Quad Core i5 Desktop Computer,Apple Retina MacBook Pro 2.5GHz Intel Core i5 Notebook Computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0,"HP Smart Array P600 Controller, Null Price, Wholesale",HP Smart Array P420 FBWC RAID Controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,Intel Core i7-7700K Processor,Intel Core i7-6900K Processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0,HP 2GB PC2700 SDRAM Module,HP 2GB PC2-5300 SDRAM Module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1,HP 15.6 Spectrum Sleeve (Ladies Edition),HP 15.6 Valentine fodral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0,Asus N150 PCE-N10 PCI-E Wireless Network Adapter 90-IG1Q003M00-0PA0,Intel Gigabit CT Desktop Network Adapter EXPI9301CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,HP X5450 3.0GHz ML370 G5,HP E5506 2.13GHz ML370 G6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0,"Western Digital Red WD20EFRX 2TB 3.5"" SATA 6Gb/s","Western Digital Blue WD40EZRZ 4TB 3.5"" SATA 6Gb/s 5400RPM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1,HP 36.4Gb Hot Plug 15K Ultra3 1 HDD,HP 36.4-GB U160 SCSI HPLUG 15K HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,Solid State Drive HDD,Kingston Technology SSDNow V300 120GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,Dell Latitude D630 PA-1900-02D Power Adapter,HP 199679-001 SCSI DLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0,"Apple iPad Pro 32GB Wi-Fi 12.9""",Apple 12.9-Inch iPad Pro Wi-Fi 256GB Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0,Kingston Digital 128GB SDXC Class 10 UHS-I Flash Card,Transcend Ultimate - flash memory card 32 GB microSDHC UHS-I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0,StarTech.com USB32VGAES Portable USB 3.0 to VGA Adapter LN69871,StarTech.com PCI1394_4 Internal IEEE 1394 Firewire interface card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,AMD Ryzen Threadripper 1900X 3.8GHz 16MB L3 Cache 2667MHz DDR4 YD190XA8AEWOF,AMD A10-9700E 3.0GHz 35W 2400MHz DDR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0,HP 400-GB 10K 3.5 SAS HDD,HP 120-GB 5.4K 2.5 SATA HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1,HP 512MB DDR 200MHz,HP 512MB DDR 200MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0,Apple iMac 27-inch 3.5GHz Quad-core i7 ME089LL/A,Apple 21.5 2.7GHz Intel Quad-Core i5 iMac Desktop Computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1,TP-Link TL-SF1005D 5 Port 10/100M Unmanaged Desktop Switch,TP-Link TL-SF1005D Switch 5 puertos 10/100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0,HP 4GB 2RX4 PC3-10600R-9 Server Memory,HP Xeon L5640 2.26GHz DL380 G7 Server Part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1,Intel Xeon 3.2GHz 1GB (2P) BL20P G2 345021-B21,Intel Xeon 3.2GHz 1GB (2P) BL20P G2 345021-B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1,Samsung 16GB DDR3 PC12800 Memory M393B2G70DB0-YK0,Samsung 16GB 240p PC3-12800 CL11 36c 1024x4 DDR3-1600 2Rx4 1.35V ECC RDIMM M393B2G70DB0-YK0 NLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1,NZXT Phantom 530 Full Tower Gaming Case - Black,NZXT Phantom 530 Negra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0,Corsair Vengeance LPX DDR4 16 GB (2 x 8 GB) 288-pin CMK16GX4M2A2400C16 System Memory,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 2666MHz (PC4-21300) C16 Memory Kit - Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,0,Sandisk Ultra Series SDHC UHS-1 Class 10 16GB,SanDisk Ultra - Premium Edition flash memory card 200 GB microSDXC UHS-I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0,Corsair Air Series AF120 LED Quiet Edition High Airflow Fan 120mm White,Corsair Vengeance LED White 16GB (2x8GB) DDR4-3000 CL15 Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,Logitech C920 USB 2.0 1080p Black webcam,Logitech BCC950 ConferenceCam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0,HP 64-GB (8x8GB) PC2-5300 SDRAM Kit,HP 1-GB (2x512MB) PC2-5300 SDRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1,HP Rail Kit for ML370 G2/G3 001,HP Rail Kit for ML370 G2/G3 001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0,HP Smart Array 641 Controller,HP Smart Array 3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,AMD A4-7300 2x 3.80GHz boxed,AMD Serie A A6-6400K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0,HP Xeon E78867 2.13GHz BL680c G7,HP Xeon E5506 2.13GHz DL380 G6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0,AMD Ryzen 5 1500X Quad-Core Processor 3.7 GHz (Socket AM4),AMD Ryzen 5 1400 Quad-Core Processor with Wraith Stealth 65W cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1,HP Xeon X7560 2.26GHz BL680c G7,HP Xeon X7560 2.26GHz BL680c G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,Apple iMac 21.5in 3.1GHz Core i3 Late 2011,Apple iMac 21.5in 2.8GHz Quad-core i7 Mid 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0,Corsair Vengeance LPX DDR4-2400 RAM Kit CMK16GX4M2A2400C14 16GB (2 x 8GB),Corsair Vengeance LPX DDR4 PC4-21300C16 2666MHz Kit CMK32GX4M2A2666C16 32GB (2x16GB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0,Seagate Barracuda ST1000DM003 1TB 3.5 SATA 6Gb/s HDD,Seagate Desktop HDD ST3500630NS 500GB 3.5 SATA II HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,Corsair Vengeance DDR3-1866 CL9-10-9-27 Memory Kit 8GB (2x4GB),Corsair XMS3 DDR3-1600C9 8GB (2x4GB) PC3-12800 Memory Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0,EVGA NVIDIA GeForce GTX 1080 8GB Founders Edition Graphics Card LN72479 - 08G-P4-6180-KR,Zotac GeForce GTX 1080 TI AMP Edition Graphics Card 11GB GDDR5X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0,Intel EXPI9301CT PCI-Express Gigabit Network Adapter,TL-SG1005D Switch 5P Gigalan TP-Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1,Kingston 4GB DDR4 CL15 RAM,Kingston 4GB PC4-21300 DDR4 SDRAM DIMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,HP Pavilion Monitor,HP Pavilion Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1,"Logitech HD Pro Webcam C920, Widescreen Video Calling and Recording, 1080p Camera, Desktop or Laptop Webcam","Logitech HD Pro Webcam C920, Widescreen Video Calling and Recording, 1080p Camera, Desktop or Laptop Webcam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0,Intel Xeon Processor E5 2690 v2 25M Cache 3.0 GHz CPU,Intel Core i5-6600K 3.5GHz 6MB LGA1151 Boxed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,0,SanDisk Extreme MicroSDXC UHS-I Card 64GB V30,Kingston Ultimate SDXC Flash Memory Card 128GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,Corsair Vengeance LPX DDR4 32GB RAM Kit 2x16GB CML32GX4M2A2133C13 2133MHz,Corsair CMU32GX4M2C3000C15R RAM Kit 3000MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0,Asus H81I-PLUS Motherboard,Asus H170M-E D3 Intel Skylake Micro ATX Motherboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,0,Corsair Vengeance RGB 16GB (2x8GB) DDR4-21300 2666MHz CL16 Dual Channel Memory Kit,Corsair 16GB DDR4-17000 SDRAM Upgrade Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0,HP 6TB 7200RPM 3.5 SAS HDD,HP 500GB 7200RPM 3.5 SATA HDD 2-Pack,HP,HDD,,782995-001,6TB,"3.5""",SAS,,,,HP,HDD,,454141-002,500GB,"3.5""",SATA,,2-Pack,,7.2K RPM,7200RPM,,,,,,,,,,,,,,
193,0,HPE ProLiant BL40p Intel Xeon Processor 2.20 GHz 2M 512M 1P server,HP Wide Ultra3 SCSI Adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0,Asus ROG G501VW-FW106T,Asus ZenBook 3 Deluxe UX490UA-BE029T i5-7200u 8GB 256GB SSD 14 W10 Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0,Asus PCE-AC55BT B1,TP-Link TL-WDN4800 Wireless-N Dual Band Adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1,Compaq DLT Drive 2040 - tape drive SCSI,HP 340743-B21 20 GB Int SCSI DLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0,Western Digital WD10PURZ 1TB 3.5 SATA 6Gb/s 5400RPM HDD,Seagate ST4000DM004 4TB 3.5 SATA 6Gb/s 5400RPM HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1,Kingston 128GB SDXC Class 10 UHS-I Flash Card,Kingston 128GB SDXC Class 10 UHS-I Flash Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,0,Corsair Vengeance LPX DDR4 32 GB: 2 x 16 GB DIMM 288-pin CMK32GX4M2B3000C15 System Memory (RAM),Corsair Vengeance LPX CMK32GX4M4A2400C14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1,Intel Core i5-4670K 3.4GHz Quad-Core Processor (BX80646I54670K),Intel Core i5-4670K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0,HP 300GB 10K 2.5 SAS HDD 493083-001,HP 80GB 7.2K 3.5 SATA HDD DL320 G4 349237-B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,0,HP 80 GB 1.5G 7.2K 3.5 SATA HDD DL320 G4,HP 500 GB 1.5G 7.2K 3.5 NHP SATA 2 Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0,HP 400GB 6G 2.5 SAS SLC SSD,Seagate ST2000NM0011 2TB 7.2K 3.5 SATA SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1,Corsair 16GB DDR4 SDRAM CMK16GX4M2A2666C16 Kit,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 2666MHz PC4-21300 C16 Memory Kit - Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1,"Asus Transformer Book Flip TP200SA-FV0170TS N3060 2GB 32GB 11.6""","HP 250 G5 i3-5005U 4GB 1TB 15.6"" HD W10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,0,HP Power Bank para ordenadores portátiles Pro x2 612 G2 2 en 1 Core M3-7Y30 8GB 128GB SSD Tactil 12 FHD W10,Asus ROG G501VW-FW106T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0,SanDisk Extreme Pro Compact Flash 160MB/s 32GB,Kingston 64GB High Speed SD Memory Card LN66493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0,Intel S3500 120GB SSD SATA III 445 MB/s 2.5'' Silver,Intel 540s 240GB M.2 SATA SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0,HP FlexFabric 10Gb 2-Port 554FLR Adapter 629142-B21,HP Xeon E5607 2.26GHz BL460c G7 637414-B21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1,HP Probook 640 G2 8GB RAM,HP ProBook 640 G3 i5-7200u 8GB 256GB SSD 14 W10Pro Laptop Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0,"Samsung 840 EVO SSD MZ-7TE250BW 250GB 2.5"" SATA 6Gb/s","Samsung 750 EVO SSD MZ-750500BW 500GB 2.5"" SATA 6Gb/s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0,MSI B350 TOMAHAWK ATX AM4 Motherboard,Asus Prime B250M-A Socket 1151 Motherboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1,SanDisk iXpand 64GB Silver,SanDisk iXpand Flash Drive 64GB USB 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0,HP 300 GB 2.5 10K SAS HDD BL685c G6,IBM 146 GB 2.5 SFF SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0,HP 40 GB Ultra ATA 100 7200 RPM HDD,HP 512 MB PC2-5300 ECC DIMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1,Apple iPad Pro 12.9 Charcoal Gray Smart Cover,Smart Cover APPLE para iPad Pro 12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0,Asus VivoBook Pro N552VX-FY024T i7-6700HQ 8GB 1TB Nvida GTX950 4GB W10,Asus ZenBook 3 Deluxe UX490UA-BE029T i5-7200u 8GB 256GB SSD 14 W10 Azul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0,Intel Core i3-7350K Processor Kaby Lake LGA14C 2Core 4M Cache 4.20 GHz Retail Box,Intel Pentium G4560 3.50GHz Kaby Lake LGA1151 Socket Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,0,Acer ES1-711-P3D0 Notebook,Lenovo ThinkPad Work-In Case Gen.2 Notebook Carrying Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0,Samsung 850 Pro SSD 512GB,Samsung 960 Pro 2TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0,Corsair Carbide Series 400Q Mid Tower Case,Corsair Air Series AF140 Quiet Edition - case fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,0,Intel Xeon 3.06GHz Null,Intel Xeon 1.5GB 1MB 1P Blade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0,AMD A6 Series 3.9GHz Black Edition,Intel Core i7-4820K 3.7GHz Quad-Core Processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,0,Corsair Vengeance LPX DDR4 32GB (4x8GB) 3200MHZ DRAM For Intel 100 Series,Corsair Vengeance LPX 32GB (2x16GB) DDR4 PC4-17000C13 2133MHz Dual Channel Kit - Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,Intel Xeon 3.2GHz 1MB 345020-B21 BL20P G2 (2P),Intel Xeon 3.2GHz 1M (2P) 345020-B21 BL20P G2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,0,SanDisk Ultra 32GB USB 3.0 Flash Drive SDCZ48-032G-U46,SanDisk Ultra Dual 32GB USB 3.0 Flash Drive White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,1,AOC Value-line E2270SWDN 21.5 LED Monitor,AOC Value-line E2270SWDN 21.5 LED Monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1,Corsair Vengeance LPX DDR4 2400MHz 16GB (2x8GB) Kit CML16GX4M2A2400C16,Corsair Vengeance LPX DDR4 2400MHz 16GB (2x8GB) Kit CL16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,0,HP Rail Kit for ML370 G2/G3 001,HP 512 MB PC300 DDR RAM 001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,0,Laptop SSHD Hybrid SATA 1TB,WD Green WDS240G1G0A SSD 240GB SATA 6Gb/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1,Corsair Vengeance LED 64GB (4x16GB) DDR4-24000C15 3000MHz Quad Channel Kit - Red LED,Corsair Vengeance LED CMU64GX4M4C3000C15R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,0,Corsair Flash Voyager Slider X2 256GB Blue,Corsair Flash Voyager Slider X2 128GB Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,0,HP 1GB DDR PC2100 RAM,HP 4GB PC3-10600R-9 Server Memory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,0,HP XTA-3510 300GB 10K FC-AL SFF HDD,HP BD03656ABA 36.4GB 10K FC-AL SFF HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,0,HP 483403-B21 2BWR DDR2-667 2Rx4 ECC RDIMM - Low Power,HP 432806-B21 PC2-5300 SDRAM Module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,0,Transcend DDR2 2GB SODIMM 1.8V PC2-6400 CL6 2Rx8,Kingston KTH-ZD8000C6/2G BJE DDR2-800 CL6 200p 128x8 2Rx8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,0,NETGEAR READYNAS 212 DISKLESS,Seagate Expansion 1TB Portable External Hard Drive USB 3.0 STEA1000400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,1,Buffalo 2TB (2x1TB) Linkstation 220 NAS system LS220D0202,Buffalo LinkStation 220 2 TB HDD NAS Server - Buffalo Server LS220D0202 Workgroup Servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,0,Apple Mac mini 2.8GHz Intel Core i5 4GB RAM 500GB HD5000 Sierra,Apple iMac all-in-one Core i5 2.8 GHz 8 GB 1 TB LED 21.5 Engli MK442LL/A Desktop Computers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,0,Intel Core i5-4670K,Intel Core i3-4160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,0,HP Elite x2 1012 G1 2 en 1 Core M7-6Y65 8GB 256GB SSD 4G LTE Tactil W10Pro,Workstation portatil HP ZBook Studio G4 Full HD 8GB SSD 256GB TurboZ NVIDIA Quadro 4GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,1,Apple Mac mini 2.3GHz Core i5 Mid 2011 MC815LL/A,Apple Mac mini 2.3GHz Core i5 Mid 2011 MC815LL/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,0,HP 36.4-GB 10K FC-AL BD03655B28 5 Pack,HP 146.8-GB 10K FC-AL BD1465822C 5 Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1,HP Ultra2 7.2K Drive 9.1GB,HP Ultra2 7.2K Drive 9.1GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,0,AMD A4-7300K 3.8GHz Socket FM2 APU Richland Processor,AMD Ryzen 5 1400 Box CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,0,"Samsung 750 EVO SSD MZ-750500BW 500GB 2.5"" SATA 6Gb/s","Samsung 850 EVO SSD MZ-75E1T0B 1TB 2.5"" SATA 6Gb/s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,1,Asus PRIME Z270M-PLUS,ASUS PRIME Z270M-PLUS Intel Socket 1151 - mATX Motherboard for 1151 CPUs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,1,"HP 960GB 2.5"" SATA 6Gb/s SSD G8 G9 EL Series","HP 960GB 2.5"" SATA 6Gb/s SSD G8 G9 EL Series",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,0,HP 300-GB 10K FC-AL HDD Null MDL:364622-B23,HP 300-GB 10K FC-AL HDD Null MDL:359461-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,0,Intel Core i3-4150 3.50GHz Haswell LGA1150 Processor,Intel Core i5 6600K 3.5 GHz processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,0,Speck iPad mini 4 Case 73423-B104 Tablet,Apple Smart Cover for 10.5-inch iPad Pro Midnight Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,0,Corsair CMZ8GX3M1A1600C10 RAM Kit 8GB DDR3-1600,Corsair Vengeance LPX - DDR4 16 GB RAM Kit 2x8GB DDR4-2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,0,Intel Core i3 7350K Unlocked Kaby Lake Desktop Processor CPU Processor CPU LN77463 BX80677I37350K,MICRO INTEL i3 4340 LGA 1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,1,HP 146-GB 15K 3.5 SP SAS HDD 2 Pack HP 431943-003 Part#,HP 146-GB 15K 3.5 SP SAS HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0,Gigabyte Radeon RX Vega 56 8G,Asus TURBO-GTX1070-8G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,0,AMD Ryzen 5 1600X 6 Core AM4 CPU,AMD FX8320E Processor 8 Core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,0,Apple Tablet Cover MQ0G2ZM/A,Apple iPad Pro 12.9 Wi-Fi 32GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1,HP E5410 2.33GHz ML370 G5 Server Part,HP E5410 2.33GHz ML370 G5 Server Part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,0,Gigabyte GA-Z270N-WIFI,GIGABYTE Z370M D3H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,1,Kingston 32GB DDR4 SDRAM DIMM Kit HX424C15FBK2/32,Kingston 32GB DDR4-2400 Memory HX424C15FBK2/32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,0,HP PC2700 ECC 512MB -NEW BULK- 370780-001,HP 6TB 6G 7.2K 3.5 SAS HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,0,Corsair Vengeance LED CMU32GX4M4C3000C15,Corsair Vengeance LPX Black 32GB (2x16GB) DDR4-24000 3000MHz Dual Channel Kit  2x16GB CMK32GX4M2B3000C15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,0,HP DL380 G6 2P X5560 2.8GHz 12GB,HP 72-GB 6G 15K 2.5 DP SAS HDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,0,TP-Link TL-SF1008D 8 Port 10/100 Unmanaged Desktop Switch,Kingston DataTraveler SE9 32GB USB 2.0 Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
