id,label,name_left,name_right,addr_left,addr_right,city_left,city_right,phone_left,phone_right,type_left,type_right,class_left,class_right,left_canonical_name,left_standardized_address,left_standardized_city,left_standardized_phone,left_standardized_class,left_standardized_cuisine,right_canonical_name,right_standardized_address,right_standardized_city,right_standardized_phone,right_standardized_class,right_standardized_cuisine
87,0,` dix et sept ',petrossian,' 181 w. 10th st. ',' 182 w. 58th st. ',` new york ',` new york city ',212/645 -8023,212-245-2214,french,russian,228,52,dix et sept,181 w 10th street,new york,2126458023,unknown,french,petrossian,182 west 58th street,New York City,2122452214,unknown,russian
88,0,` jimmy \ 's ',` tommy \ 's ',' 201 moreno dr. ',' 2575 beverly blvd. ',` los angeles ',la,310/552 -2394,213-389-9060,continental,hamburgers,142,598,jimmys,201 moreno drive,Los Angeles,3105522394,unknown,continental,tommy s,2575 beverly blvd.,la,2133899060,unknown,hamburgers
89,0,petrossian,` les celebrites ',' 182 w. 58th st. ',' 155 w. 58th st. ',` new york ',` new york city ',212/245 -2214,212-484-5113,french,` french ( classic ) ',52,42,petrossian,182 west 58th street,New York,2122452214,unknown,french,les celebrites,155 w. 58th street,new york city,2124845113,unknown,french
90,0,aqua,'em erald garden restaurant ',' 252 california st. ',' 1550 california st. ',` san francisco ',` san francisco ',415/956 -9662,415-673-1155,seafood,vietnamese,95,730,aqua,252 california street,San Francisco,4159569662,unknown,seafood,emerald garden restaurant,1550 california street,San Francisco,4156731155,unknown,vietnamese
91,0,eclipse,` sweet lady jane ',' 8800 melrose ave. ',' 8360 melrose ave. ',` los angeles ',la,310/724 -5959,213-653-7145,californian,desserts,132,596,eclipse,8800 melrose avenue,Los Angeles,3107245959,unknown,californian,sweet lady jane,8360 melrose avenue,Los Angeles,2136537145,unknown,desserts
92,0,` dining room ritz-carlton buckhead ',` la grotta ',' 3434 peachtree rd. ',' 2637 peachtree rd. ne ',atlanta,atlanta,404/237 -2700,404-231-1368,international,italian,90,85,dining room ritz-carlton buckhead,3434 peachtree road,Atlanta,4042372700,unknown,international,la grotta,2637 peachtree road ne,Atlanta,4042311368,unknown,italian
93,0,` victor \ 's cafe ','21 club ','52 236 w. 52nd st. ','21 w. 52nd st. ',` new york ',` new york city ',212/586 -7714,212-582-7200,` latin american ',` american ( new ) ',371,23,victor s cafe,52 236 w 52nd street,New York,2125867714,unknown,latin american,21 club,21 w 52nd street,new york city,2125827200,unknown,american
94,0,` steak house ',` spago ( las vegas ) ',' 2880 las vegas blvd. s ',' 3500 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-369-6300,` steak houses ',californian,72,670,steak house,2880 las vegas boulevard south,Las Vegas,7027340410,unknown,steak,spago,3500 las vegas boulevard south,las vegas,7023696300,unknown,californian
95,1,valentino,valentino,' 3115 pico blvd. ',' 3115 pico blvd. ',` santa monica ',` santa monica ',310/829 -4313,310-829-4313,italian,italian,21,21,valentino,3115 pico boulevard,Santa Monica,3108294313,21,italian,valentino,3115 pico blvd.,Santa Monica,3108294313,unknown,italian
96,0,` sarabeth \ 's kitchen ',` sarabeth \ 's ',' 423 amsterdam ave. between 80th and 81st sts . ',' 1295 madison ave. ',` new york ',` new york city ',212/496 -6280,212-410-7335,american,american,344,640,sarabeth kitchen,423 amsterdam avenue between 80th and 81st streets,new york,2124966280,unknown,american,sarabeths,1295 madison avenue,New York City,2124107335,unknown,american
97,1,` river cafe ',` river cafe ',' 1 water st. at the east river ',' 1 water st. ',brooklyn,brooklyn,718/522 -5200,718-522-5200,american,` american ( new ) ',56,56,river cafe,1 water street at the east river,brooklyn,7185225200,unknown,american,river cafe,1 water street,brooklyn,7185225200,unknown,american
98,1,` la grotta ',` la grotta ',' 2637 peachtree rd. . peachtree house condominium ',' 2637 peachtree rd. ne ',atlanta,atlanta,404/231 -1368,404-231-1368,italian,italian,85,85,la grotta,2637 peachtree road peacht house condominium,atlanta,4042311368,unknown,italian,la grotta,2637 peachtree road ne,Atlanta,4042311368,unknown,italian
99,0,bistro,` steak house the ',' 3400 las vegas blvd. s ',' 2880 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-734-0410,continental,steakhouses,429,72,bistro,3400 las vegas boulevard south,Las Vegas,7027917111,continental,unknown,steak house,2880 las vegas blvd s,las vegas,7027340410,unknown,steakhouses
100,0,` ralph \ 's diner ',` spago ( las vegas ) ',' 3000 las vegas blvd. s ',' 3500 las vegas blvd. s. ',` las vegas ',` las vegas ',702/732 -6330,702-369-6300,` coffee shops/diners ',californian,448,670,ralphs diner,3000 las vegas blvd s,Las Vegas,7027326330,unknown,coffee shops/diners,spago,3500 las vegas boulevard south,Las Vegas,7023696300,unknown,californian
101,0,'em press court ',` steak house the ',' 3570 las vegas blvd. s ',' 2880 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7888,702-734-0410,asian,steakhouses,438,72,em press court,3570 las vegas blvd s,las vegas,7027317888,unknown,asian,steak house,2880 las vegas boulevard south,las vegas,7027340410,unknown,steakhouses
102,0,` cafe bizou ',` art \ 's deli ',' 14016 ventura blvd. ',' 12224 ventura blvd. ',` sherman oaks ',` studio city ',818/788 -3536,818-762-1221,french,delis,3,1,cafe bizou,14016 ventura blvd.,Sherman Oaks,8187883536,unknown,french,arts deli,12224 ventura blvd.,Studio City,8187621221,unknown,delis
103,1,` union square cafe ',` union square cafe ','21 e. 16th st. ','21 e. 16th st. ',` new york ',` new york city ',212/243 -4020,212-243-4020,american,` american ( new ) ',65,65,union square cafe,21 e 16th street,New York,2122434020,unknown,american,union square cafe,21 e 16th street,New York City,2122434020,unknown,american
104,0,` taste of new orleans ',` ritz-carlton restaurant ',' 889 w. peachtree st. ',' 181 peachtree st. ',atlanta,atlanta,404/874 -5535,404-659-0400,southern,` french ( classic ) ',421,91,taste of new orleans,889 w peachtree st,atlanta,4048745535,unknown,southern,ritz-carlton,181 peachtree street,Atlanta,4046590400,unknown,french
105,0,` taste of new orleans ',` alon \ 's at the terrace ',' 889 w. peachtree st. ',' 659 peachtree st. ',atlanta,atlanta,404/874 -5535,404-724-0444,southern,sandwiches,421,676,taste of new orleans,889 w peachtree street,Atlanta,4048745535,unknown,southern,alon s at the terrace,659 peachtree street,atlanta,4047240444,unknown,sandwiches
106,0,mikado,` morton \ 's of chicago ( las vegas ) ',' 3400 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-893-0703,asian,steakhouses,446,667,mikado,3400 las vegas boulevard south,Las Vegas,7027917111,unknown,asian,morton of chicago,3200 las vegas blvd s,Las Vegas,7028930703,unknown,steakhouses
107,0,` chin \ 's ',` coyote cafe ( las vegas ) ',' 3200 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -8899,702-891-7349,asian,southwestern,67,68,chin s,3200 las vegas blvd south,Las Vegas,7027338899,unknown,asian,coyote cafe,3799 las vegas blvd south,Las Vegas,7028917349,unknown,southwestern
108,0,` l \ ` orangerie ',` arnie morton \ 's of chicago ',' 903 n. la cienega blvd. ',' 435 s. la cienega blvd. ',` los angeles ',` los angeles ',310/652 -9770,310-246-1501,french,steakhouses,11,0,orangerie,903 n la cienega blvd,Los Angeles,3106529770,unknown,french,arnie morton s of chicago,435 south la cienega boulevard,los angeles,3102461501,unknown,steakhouses
109,0,` coyote cafe ',` steak house the ',' 3799 las vegas blvd. s ',' 2880 las vegas blvd. s. ',` las vegas ',` las vegas ',702/891 -7349,702-734-0410,southwestern,steakhouses,68,72,coyote cafe,3799 las vegas blvd s,las vegas,7028917349,unknown,southwestern,steak house,2880 las vegas boulevard south,las vegas,7027340410,unknown,steakhouses
110,0,` bally \ 's big kitchen ',` sterling brunch ',' 3645 las vegas blvd. s ',' 3645 las vegas blvd. s. ',` las vegas ',` las vegas ',702/739 -4111,702-739-4651,buffets,eclectic,424,673,ballys big kitchen,3645 las vegas boulevard south,Las Vegas,7027394111,unknown,buffets,sterling brunch,3645 las vegas blvd s,Las Vegas,7027394651,unknown,eclectic
111,0,'em press court ',` michael \ 's ( las vegas ) ',' 3570 las vegas blvd. s ',' 3595 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7888,702-737-7111,asian,continental,438,664,em press court,3570 las vegas blvd s,Las Vegas,7027317888,unknown,asian,michaels,3595 las vegas boulevard south,Las Vegas,7027377111,unknown,continental
112,0,posto,` cafe bizou ',' 14928 ventura blvd. ',' 14016 ventura blvd. ',` sherman oaks ',` sherman oaks ',818/784 -4400,818-788-3536,italian,` french bistro ',156,3,posto,14928 ventura blvd.,Sherman Oaks,8187844400,unknown,italian,cafe bizou,14016 ventura blvd.,Sherman Oaks,8187883536,unknown,french bistro
113,0,` island spice ',` virgil \ 's real bbq ',' 402 w. 44th st. ',' 152 w. 44th st. ',` new york ',` new york city ',212/765 -1737,212-921-9494,` tel caribbean ',bbq,37,66,island spice,402 west 44th street,new york,2127651737,unknown,tel caribbean,virgils real bbq,152 w 44th street,New York City,2129219494,unknown,bbq
114,0,` beesley \ 's of buckhead ',riviera,' 260 e. paces ferry road ',' 519 e. paces ferry rd. ',atlanta,atlanta,404/264 -1334,404-262-7112,continental,mediterranean,384,712,beesley of buckhead,260 e paces ferry road,Atlanta,4042641334,unknown,continental,riviera,519 e paces ferry road,Atlanta,4042627112,unknown,mediterranean
115,0,petrossian,march,' 182 w. 58th st. ',' 405 e. 58th st. ',` new york ',` new york city ',212/245 -2214,212-754-6272,french,` american ( new ) ',52,46,petrossian,182 west 58th street,new york,2122452214,unknown,french,march,405 e 58th street,New York City,2127546272,unknown,american
116,0,march,` wollensky \ 's grill ',' 405 e. 58th st. ',' 205 e. 49th st. ',` new york ',` new york city ',212/754 -6272,212-753-0444,american,steakhouses,46,653,march,405 east 58th street,new york,2127546272,unknown,american,wollenskys grill,205 e 49th street,New York City,2127530444,unknown,steakhouses
117,0,tomtom,` palm the ( atlanta ) ',' 3393 peachtree rd. ',' 3391 peachtree rd. ne ',atlanta,atlanta,404/264 -1163,404-814-1955,continental,steakhouses,422,709,tomtom,3393 peachtree rd.,atlanta,4042641163,unknown,continental,palm the,3391 peachtree road ne,Atlanta,4048141955,unknown,steakhouse
118,0,joss,` duke \ 's ',' 9255 sunset blvd. ',' 8909 sunset blvd. ',` los angeles ',` w. hollywood ',310/276 -1886,310-652-3100,asian,` coffee shops ',143,551,joss,9255 sunset blvd.,los angeles,3102761886,unknown,asian,dukes,8909 sunset blvd.,w hollywood,3106523100,unknown,coffee shops
119,0,bistro,` buccaneer bay club ',' 3400 las vegas blvd. s ',' 3300 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-894-7350,continental,continental,429,657,bistro,3400 las vegas boulevard south,las vegas,7027917111,unknown,continental,buccaneer bay club,3300 las vegas blvd s,Las Vegas,7028947350,unknown,continental
120,0,` rose pistola ',` caffe greco ',' 532 columbus ave. ',' 423 columbus ave. ',` san francisco ',` san francisco ',415/399 -0499,415-397-6261,italian,continental,111,723,rose pistola,532 columbus avenue,San Francisco,4153990499,unknown,italian,caffe greco,423 columbus avenue,San Francisco,4153976261,unknown,continental
121,0,patina,` le chardonnay ( los angeles ) ',' 5955 melrose ave. ',' 8284 melrose ave. ',` los angeles ',` los angeles ',213/467 -1108,213-655-8880,californian,` french bistro ',16,12,patina,5955 melrose avenue,Los Angeles,2134671108,unknown,californian,le chardonnay,8284 melrose avenue,los angeles,2136558880,unknown,french
122,0,` bertolini \ 's ',` michael \ 's ( las vegas ) ',' 3570 las vegas blvd. s ',' 3595 las vegas blvd. s. ',` las vegas ',` las vegas ',702/735 -4663,702-737-7111,italian,continental,427,664,bertolini,3570 las vegas boulevard south,las vegas,7027354663,unknown,italian,michaels,3595 las vegas blvd s,las vegas,7027377111,unknown,continental
123,0,` tang pavillion ',` la cote basque ','65 w. 55th st. ','60 w. 55th st. ',` new york ',` new york city ',212/956 -6888,212-688-6525,asian,` french ( classic ) ',356,40,tang pavillion,65 w 55th street,New York,2129566888,unknown,asian,la cote basque,60 west 55th street,New York City,2126886525,unknown,french
124,0,` coyote cafe ',` chin \ 's ',' 3799 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/891 -7349,702-733-8899,southwestern,chinese,68,67,coyote cafe,3799 las vegas blvd s,las vegas,7028917349,unknown,southwestern,chins,3200 las vegas blvd s,Las Vegas,7027338899,unknown,chinese
125,0,` dante \ 's down the hatch buckhead ',` brookhaven cafe ',' 3380 peachtree rd. ',' 4274 peachtree rd. ',atlanta,atlanta,404/266 -1600,404-231-5907,continental,vegetarian,393,682,dante s down the hatch buckhead,3380 peachtree road,atlanta,4042661600,unknown,continental,brookhaven cafe,4274 peachtree road,Atlanta,4042315907,unknown,vegetarian
126,0,` water club ',lutece,' 500 e. 30th st. ',' 249 e. 50th st. ',` new york ',` new york city ',212/683 -3333,212-752-2225,american,` french ( classic ) ',374,44,water club,500 e 30th street,new york,2126833333,unknown,american,lutece,249 e 50th street,New York City,2127522225,unknown,french
127,0,` cafe roma ',` madame ching \ 's ',' 3570 las vegas blvd. s ',' 3300 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-894-7111,` coffee shops/diners ',asian,433,662,cafe roma,3570 las vegas boulevard south,Las Vegas,7027317547,unknown,coffee shops/diners,madame chings,3300 las vegas blvd s,Las Vegas,7028947111,unknown,asian
128,0,` bone \ 's ',soto,' 3130 piedmont road ',' 3330 piedmont rd. ',atlanta,atlanta,404/237 -2663,404-233-2005,american,japanese,76,714,bone s,3130 piedmont road,Atlanta,4042372663,unknown,american,soto,3330 piedmont road,Atlanta,4042332005,unknown,japanese
129,0,` l \ ` absinthe ',` cafe des artistes ',' 227 e. 67th st. ',' 1 w. 67th st. ',` new york ',` new york city ',212/794 -4950,212-877-3500,french,` french ( classic ) ',277,27,absinthe,227 e. 67th street,New York,2127944950,unknown,french,cafe des artistes,1 west 67th street,New York City,2128773500,unknown,french
130,0,` luna si ',` white house restaurant ',' 1931 peachtree rd. ',' 3172 peachtree rd. ne ',atlanta,atlanta,404/355 -5993,404-237-7601,continental,diners,405,719,luna si,1931 peachtree road,Atlanta,4043555993,unknown,continental,white house restaurant,3172 peachtree road ne,Atlanta,4042377601,unknown,diners
131,0,bruno,march,' 240 e. 58th st. ',' 405 e. 58th st. ',` new york ',` new york city ',212/688 -4190,212-754-6272,italian,` american ( new ) ',195,46,bruno,240 e 58th street,New York,2126884190,unknown,italian,march,405 e 58th street,New York City,2127546272,unknown,american
132,0,` carnival world ','till erman the ',' 3700 w. flamingo rd. ',' 2245 e. flamingo rd. ',` las vegas ',` las vegas ',702/252 -7777,702-731-4036,buffets,steakhouses,435,73,carnival world,3700 w flamingo road,Las Vegas,7022527777,unknown,buffets,tillermanthe,2245 e flamingo road,las vegas,7027314036,unknown,steakhouses
133,0,` cafe bianco ',` cafe blanc ',' 1486 2nd ave. between 77th and 78th sts . ',' 9777 little santa monica blvd. ',` new york ',` beverly hills ',212/988 -2655,310-888-0108,` coffee bar ',` pacific new wave ',199,546,cafe bianco,1486 2nd avenue,new york,2129882655,coffee bar,unknown,cafe blanc,9777 little santa monica boulevard,beverly hills,3108880108,unknown,pacific new wave
134,0,` palace court ',moongate,' 3570 las vegas blvd. s ',' 3400 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-791-7352,continental,chinese,70,666,palace court,3570 las vegas blvd s,Las Vegas,7027317547,unknown,continental,moongate,3400 las vegas blvd s,las vegas,7027917352,unknown,chinese
135,0,` dante \ 's down the hatch buckhead ',` ritz-carlton dining room ( buckhead ) ',' 3380 peachtree rd. ',' 3434 peachtree rd. ne ',atlanta,atlanta,404/266 -1600,404-237-2700,continental,` american ( new ) ',393,90,dantes-down-the-hatch-buckhead,3380 peachtree road,Atlanta,4042661600,unknown,continental,ritz-carlton dining room,3434 peachtree road ne,Atlanta,4042372700,unknown,american
136,0,` bugsy \ 's diner ','em eril \ 's new orleans fish house ',' 3555 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -3111,702-891-7374,` coffee shops/diners ',seafood,431,659,bugsy s diner,3555 las vegas blvd south,Las Vegas,7027333111,unknown,coffee shops/diners,emerils-new-orleans-fish-house,3799 las vegas blvd south,Las Vegas,7028917374,unknown,seafood
137,0,bolo,` la grenouille ','23 e. 22nd st. ',' 3 e. 52nd st. ',` new york ',` new york city ',212/228 -2200,212-752-1495,mediterranean,` french ( classic ) ',191,623,bolo,23 e 22nd street,New York,2122282200,unknown,mediterranean,la grenouille,3 east 52nd street,New York City,2127521495,unknown,french
138,0,` cafe roma ',` palace court ',' 3570 las vegas blvd. s ',' 3570 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-731-7110,` coffee shops/diners ',` french ( new ) ',433,70,cafe roma,3570 las vegas blvd s,Las Vegas,7027317547,unknown,coffee,palace court,3570 las vegas blvd s,Las Vegas,7027317110,unknown,french
139,0,felidia,march,' 243 e. 58th st. ',' 405 e. 58th st. ',` new york ',` new york city ',212/758 -1479,212-754-6272,italian,` american ( new ) ',33,46,felidia,243 east 58th street,New York,2127581479,unknown,italian,march,405 e 58th street,New York City,2127546272,unknown,american
