id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,left_has_featured_artists,left_featured_artists,left_is_remix,left_remix_type,left_album_type,left_is_explicit,left_primary_genre,left_secondary_genres,left_duration_seconds,left_release_year,left_record_label,left_normalized_song_core,left_normalized_artist_core,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,right_has_featured_artists,right_featured_artists,right_is_remix,right_remix_type,right_album_type,right_is_explicit,right_primary_genre,right_secondary_genres,right_duration_seconds,right_release_year,right_record_label,right_normalized_song_core,right_normalized_artist_core,left_core_identity,left_metadata_block,left_weighted_text,right_core_identity,right_metadata_block,right_weighted_text
506,1,Thrift Shop ( feat . Wanz ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",3:55,1-Aug-12,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'rap', 'alternative rap', 'west coast rap']",235,0,<NULL>,thrift shop,macklemore & ryan lewis,Thrift Shop ( feat . Wanz ) [ Explicit ],Macklemore & Ryan Lewis,The Heist [ Deluxe Edition ] [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,3:55,"October 9 , 2012",False,[],False,<NULL>,album,True,rap & hip-hop,[],235,2012,<NULL>,thrift shop,macklemore & ryan lewis,Thrift Shop ( feat . Wanz ) thrift shop 3:55,235 The Heist ( Deluxe Edition ) hip-hop/rap <NULL> [] 1-Aug-12 $ 1.29 album False False,Thrift Shop ( feat . Wanz ) Thrift Shop ( feat . Wanz ) thrift shop thrift shop 3:55 The Heist ( Deluxe Edition ) hip-hop/rap,Thrift Shop ( feat . Wanz ) [ Explicit ] thrift shop 3:55,"235 The Heist [ Deluxe Edition ] [ Explicit ] rap & hip-hop <NULL> [] October 9 , 2012 $ 1.29 album False False",Thrift Shop ( feat . Wanz ) [ Explicit ] Thrift Shop ( feat . Wanz ) [ Explicit ] thrift shop thrift shop 3:55 The Heist [ Deluxe Edition ] [ Explicit ] rap & hip-hop
167,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance, Music",$1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,True,['Wynter Gordon'],True,continuous mix version,deluxe,False,dance,['music'],171,2009,parlophone music france,toyfriend,david guetta,Sun Goes Down ( Feat . Magic ! & Sonny Wilson ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:31,"November 24 , 2014",False,[],False,<NULL>,album,False,dance & electronic,[],211,2014,<NULL>,sun goes down,david guetta,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend 2:51,171 One Love ( Deluxe Version ) dance continuous mix version ['Wynter Gordon'] 21-Aug-09 $1.29 deluxe True True,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend toyfriend 2:51 One Love ( Deluxe Version ) dance,Sun Goes Down ( Feat . Magic ! & Sonny Wilson ) sun goes down 3:31,"211 Listen ( Deluxe ) dance & electronic <NULL> [] November 24 , 2014 $ 1.29 album False False",Sun Goes Down ( Feat . Magic ! & Sonny Wilson ) Sun Goes Down ( Feat . Magic ! & Sonny Wilson ) sun goes down sun goes down 3:31 Listen ( Deluxe ) dance & electronic
63,0,Thank Me Now,Drake,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,16-Jun-10,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'hardcore rap', 'rock', 'rap', 'r&b / soul', 'contemporary r&b']",328,0,young money entertainment,thank me now,drake,Show Me A Good Time ( Explicit ),Drake,Thank Me Later ( Explicit Version ) [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2010 Young Money Entertainment/Cash Money Records,3:30,"June 15 , 2010",False,[],False,<NULL>,album,True,rap & hip-hop,[],210,2010,young money entertainment,show me a good time,drake,Thank Me Now thank me now 5:28,328 Thank Me Later hip-hop/rap <NULL> [] 16-Jun-10 $ 1.29 album False False,Thank Me Now Thank Me Now thank me now thank me now 5:28 Thank Me Later hip-hop/rap,Show Me A Good Time ( Explicit ) show me a good time 3:30,"210 Thank Me Later ( Explicit Version ) [ Explicit ] rap & hip-hop <NULL> [] June 15 , 2010 $ 1.29 album False False",Show Me A Good Time ( Explicit ) Show Me A Good Time ( Explicit ) show me a good time show me a good time 3:30 Thank Me Later ( Explicit Version ) [ Explicit ] rap & hip-hop
277,0,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,<NULL>,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'rap']",311,0,300 entertainment,whateva,fetty wap,My Way ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:33,"September 25 , 2015",False,[],False,<NULL>,album,True,rap & hip-hop,[],213,2015,mute records ltd,my way,fetty wap,Whateva ( feat . Monty ) whateva 5:11,311 Fetty Wap ( Deluxe ) hip-hop/rap <NULL> [] <NULL> Album Only album False False,Whateva ( feat . Monty ) Whateva ( feat . Monty ) whateva whateva 5:11 Fetty Wap ( Deluxe ) hip-hop/rap,My Way ( feat . Monty ) [ Explicit ] my way 3:33,"213 Fetty Wap [ Explicit ] rap & hip-hop <NULL> [] September 25 , 2015 $ 1.29 album False False",My Way ( feat . Monty ) [ Explicit ] My Way ( feat . Monty ) [ Explicit ] my way my way 3:33 Fetty Wap [ Explicit ] rap & hip-hop
255,0,Please Come to Boston ( Live ),Kenny Chesney,When the Sun Goes Down ( Deluxe Version ),"Country , Music , Contemporary Country , Urban Cowboy",$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,4:00,2-Feb-04,False,[],False,<NULL>,album,False,country,"['music', 'contemporary country', 'urban cowboy']",240,0,<NULL>,please come to boston,kenny chesney,Live Those Songs ( Live ),Kenny Chesney,When The Sun Goes Down ( Deluxe Version ),Country,$ 0.99,2012 Pinecastle Records,4:09,"February 2 , 2004",False,[],False,<NULL>,album,False,country,[],249,2004,pinecastle records,live those songs,kenny chesney,Please Come to Boston ( Live ) please come to boston 4:00,240 When the Sun Goes Down ( Deluxe Version ) country <NULL> [] 2-Feb-04 $ 1.29 album False False,Please Come to Boston ( Live ) Please Come to Boston ( Live ) please come to boston please come to boston 4:00 When the Sun Goes Down ( Deluxe Version ) country,Live Those Songs ( Live ) live those songs 4:09,"249 When The Sun Goes Down ( Deluxe Version ) country <NULL> [] February 2 , 2004 $ 0.99 album False False",Live Those Songs ( Live ) Live Those Songs ( Live ) live those songs live those songs 4:09 When The Sun Goes Down ( Deluxe Version ) country
86,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,True,['Sam Martin'],True,robin schulz remix radio edit,deluxe,False,dance,"['music', 'rock', 'house', 'electronic', 'french pop']",200,2014,"parlophone/warner music france, atlantic recording corporation",dangerous,david guetta,I 'll Keep Loving you ( feat . Birdy & Jaymes Young ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:08,"November 24 , 2014",False,[],False,<NULL>,album,False,dance & electronic,[],188,2014,<NULL>,i 'll keep loving you,david guetta,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] dangerous 3:20,200 Listen ( Deluxe Version ) dance robin schulz remix radio edit ['Sam Martin'] 24-Nov-14 $1.29 deluxe True True,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] dangerous dangerous 3:20 Listen ( Deluxe Version ) dance,I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) i 'll keep loving you 3:08,"188 Listen ( Deluxe ) dance & electronic <NULL> [] November 24 , 2014 $ 1.29 album False False",I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) i 'll keep loving you i 'll keep loving you 3:08 Listen ( Deluxe ) dance & electronic
62,1,6PM In New York,Drake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'hardcore rap', 'rap', 'r&b / soul', 'contemporary r&b']",283,0,cash money records,6pm in new york,drake,6PM In New York [ Explicit ],Drake,If You 're Reading This It 's Too Late [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2015 Cash Money Records Inc.,4:43,"February 13 , 2015",False,[],False,<NULL>,album,True,rap & hip-hop,[],283,2015,cash money records,6pm in new york,drake,6PM In New York 6pm in new york 4:43,283 If You 're Reading This It 's Too Late hip-hop/rap <NULL> [] 13-Feb-15 $ 1.29 album False False,6PM In New York 6PM In New York 6pm in new york 6pm in new york 4:43 If You 're Reading This It 's Too Late hip-hop/rap,6PM In New York [ Explicit ] 6pm in new york 4:43,"283 If You 're Reading This It 's Too Late [ Explicit ] rap & hip-hop <NULL> [] February 13 , 2015 $ 1.29 album False False",6PM In New York [ Explicit ] 6PM In New York [ Explicit ] 6pm in new york 6pm in new york 4:43 If You 're Reading This It 's Too Late [ Explicit ] rap & hip-hop
336,0,"Young , Wild & Free ( feat . Bruno Mars )",Snoop Dogg,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:12,12-Dec-11,False,[],False,<NULL>,album,False,soundtrack,"['music', 'hip-hop / rap', 'west coast rap', 'gangsta rap', 'hardcore rap', 'rap', 'soundtrack']",252,0,<NULL>,"young , wild & free",snoop dogg,Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],Snoop Dogg,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,( C ) 2004 Geffen Records,3:08,"November 16 , 2004",False,[],False,<NULL>,album,True,gangsta & hardcore,['rap & hip-hop'],188,2004,geffen records,can you control yo hoe  ),snoop dogg,"Young , Wild & Free ( feat . Bruno Mars ) young , wild & free 4:12",252 Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ] soundtrack <NULL> [] 12-Dec-11 $ 1.99 album False False,"Young , Wild & Free ( feat . Bruno Mars ) Young , Wild & Free ( feat . Bruno Mars ) young , wild & free young , wild & free 4:12 Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ] soundtrack",Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ] can you control yo hoe  ) 3:08,"188 R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ) gangsta & hardcore <NULL> [] November 16 , 2004 $ 0.99 album False False",Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ] Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ] can you control yo hoe  ) can you control yo hoe  ) 3:08 R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ) gangsta & hardcore
102,1,The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,False,[],False,<NULL>,album,False,dance,"['music', 'electronic', 'house', 'rock', 'french pop']",234,0,what a music ltd,the whisperer,david guetta,The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",False,[],False,<NULL>,album,False,dance & electronic,[],234,2014,<NULL>,the whisperer,david guetta,The Whisperer ( feat . Sia ) the whisperer 3:54,234 Listen dance <NULL> [] 24-Nov-14 $ 1.29 album False False,The Whisperer ( feat . Sia ) The Whisperer ( feat . Sia ) the whisperer the whisperer 3:54 Listen dance,The Whisperer ( feat . Sia ) the whisperer 3:54,"234 Listen ( Deluxe ) dance & electronic <NULL> [] November 24 , 2014 $ 1.29 album False False",The Whisperer ( feat . Sia ) The Whisperer ( feat . Sia ) the whisperer the whisperer 3:54 Listen ( Deluxe ) dance & electronic
515,0,Get Free ( feat . Amber of Dirty Projectors ) [ What So Not Remix ],Major Lazer,Free the Universe ( Extended Version ),"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",$ 1.29,‰ ãÑ 2013 Secretly Canadian / Mad Decent,4:58,18-Jun-13,True,['Amber of Dirty Projectors'],True,what so not,extended,False,electronic,"['rock', 'reggae', 'modern dancehall', 'dance']",298,2013,secretly canadian / mad decent,get free,major lazer,"Jet Blue Jet ( feat . Leftside , GTA , Razz & Biggy )",Major Lazer,Free the Universe,Dance & Electronic,$ 1.29,2013 Secretly Canadian / Mad Decent,3:19,"April 16 , 2013",False,[],False,<NULL>,album,False,dance & electronic,[],199,2013,<NULL>,jet blue jet,major lazer,Get Free ( feat . Amber of Dirty Projectors ) [ What So Not Remix ] get free 4:58,298 Free the Universe ( Extended Version ) electronic what so not ['Amber of Dirty Projectors'] 18-Jun-13 $ 1.29 extended True True,Get Free ( feat . Amber of Dirty Projectors ) [ What So Not Remix ] Get Free ( feat . Amber of Dirty Projectors ) [ What So Not Remix ] get free get free 4:58 Free the Universe ( Extended Version ) electronic,"Jet Blue Jet ( feat . Leftside , GTA , Razz & Biggy ) jet blue jet 3:19","199 Free the Universe dance & electronic <NULL> [] April 16 , 2013 $ 1.29 album False False","Jet Blue Jet ( feat . Leftside , GTA , Razz & Biggy ) Jet Blue Jet ( feat . Leftside , GTA , Razz & Biggy ) jet blue jet jet blue jet 3:19 Free the Universe dance & electronic"
306,0,The Breath You Take,George Strait,"Now That 's What I Call Country , Vol . 4","Country , Music",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",3:34,14-Jun-11,False,[],False,<NULL>,album,False,country,['music'],214,0,<NULL>,the breath you take,george strait,If You 're Thinking You Want A Stranger ( There 's One Coming Home ),George Strait,Strait Country,Country,$ 1.29,( C ) 1981 MCA Records Inc.,2:57,"September 23 , 1987",False,[],False,<NULL>,album,False,country,[],177,1987,mca records,if you 're thinking you want a stranger,george strait,The Breath You Take the breath you take 3:34,"214 Now That 's What I Call Country , Vol . 4 country <NULL> [] 14-Jun-11 Album Only album False False","The Breath You Take The Breath You Take the breath you take the breath you take 3:34 Now That 's What I Call Country , Vol . 4 country",If You 're Thinking You Want A Stranger ( There 's One Coming Home ) if you 're thinking you want a stranger 2:57,"177 Strait Country country <NULL> [] September 23 , 1987 $ 1.29 album False False",If You 're Thinking You Want A Stranger ( There 's One Coming Home ) If You 're Thinking You Want A Stranger ( There 's One Coming Home ) if you 're thinking you want a stranger if you 're thinking you want a stranger 2:57 Strait Country country
408,1,Tackle Box,Luke Bryan,I 'll Stay Me,"Country , Music , Contemporary Country , Pop",$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:02,14-Aug-07,False,[],False,<NULL>,album,False,country,"['music', 'contemporary country', 'pop']",242,0,capitol records,tackle box,luke bryan,Tackle Box,Luke Bryan,I 'll Stay Me,Country,$ 1.29,"( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",4:02,"August 14 , 2007",False,[],False,<NULL>,album,False,country,[],242,2007,capitol records,tackle box,luke bryan,Tackle Box tackle box 4:02,242 I 'll Stay Me country <NULL> [] 14-Aug-07 $ 1.29 album False False,Tackle Box Tackle Box tackle box tackle box 4:02 I 'll Stay Me country,Tackle Box tackle box 4:02,"242 I 'll Stay Me country <NULL> [] August 14 , 2007 $ 1.29 album False False",Tackle Box Tackle Box tackle box tackle box 4:02 I 'll Stay Me country
24,0,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,False,[],False,<NULL>,album,False,pop,"['music', 'rock', 'r&b / soul', 'contemporary r&b', 'dance', 'electronic', 'hip-hop / rap', 'pop/rock']",255,0,naughty boy recordings ltd under exclusive licence to virgin records ltd,lifted,naughty boy,Pardon Me [ feat . Tanika ],Naughty Boy,Hotel Cabana ( Deluxe Version ) [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:50,"May 6 , 2014",False,[],False,<NULL>,album,True,pop,[],170,2014,naughty boy recordings ltd under exclusive licence to virgin records ltd,pardon me,naughty boy,Lifted ( feat . Emeli Sand ' © & Professor Green ) lifted 4:15,255 Hotel Cabana ( Deluxe Version ) pop <NULL> [] 6-May-14 $ 1.29 album False False,Lifted ( feat . Emeli Sand ' © & Professor Green ) Lifted ( feat . Emeli Sand ' © & Professor Green ) lifted lifted 4:15 Hotel Cabana ( Deluxe Version ) pop,Pardon Me [ feat . Tanika ] pardon me 2:50,"170 Hotel Cabana ( Deluxe Version ) [ Explicit ] pop <NULL> [] May 6 , 2014 $ 1.29 album False False",Pardon Me [ feat . Tanika ] Pardon Me [ feat . Tanika ] pardon me pardon me 2:50 Hotel Cabana ( Deluxe Version ) [ Explicit ] pop
443,0,Delirious ( feat . Tara McDonald ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,‰ ãÑ 2007 Gum Records,4:31,18-Sep-07,False,[],False,<NULL>,album,False,dance,"['music', 'rock', 'pop', 'house', 'electronic', 'electronica', 'adult alternative']",271,0,gum records,delirious,david guetta,It 's The Way You Love Me ( Feat . Kelly Rowland ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$1.29,(C) 2014 Swedish House Mafia Holdings Ltd (BVI) under exclusive license to Virgin Records Ltd,4:11,"August 21, 2009",True,['Kelly Rowland'],True,continuous mix,deluxe,False,dance & electronic,[],251,2009,virgin records,it 's the way you love me,david guetta,Delirious ( feat . Tara McDonald ) delirious 4:31,271 Pop Life ( Extended Version ) [ Bonus Version ] dance <NULL> [] 18-Sep-07 $ 1.29 album False False,Delirious ( feat . Tara McDonald ) Delirious ( feat . Tara McDonald ) delirious delirious 4:31 Pop Life ( Extended Version ) [ Bonus Version ] dance,It 's The Way You Love Me ( Feat . Kelly Rowland ; Continuous Mix Version ) it 's the way you love me 4:11,"251 One Love ( Deluxe Version ) dance & electronic continuous mix ['Kelly Rowland'] August 21, 2009 $1.29 deluxe True True",It 's The Way You Love Me ( Feat . Kelly Rowland ; Continuous Mix Version ) It 's The Way You Love Me ( Feat . Kelly Rowland ; Continuous Mix Version ) it 's the way you love me it 's the way you love me 4:11 One Love ( Deluxe Version ) dance & electronic
