"id","label","left_Album_Name","right_Album_Name","left_Artist_Name","right_Artist_Name","left_CopyRight","right_CopyRight","left_Genre","right_Genre","left_Price","right_Price","left_Released","right_Released","left_Song_Name","right_Song_Name","left_Time","right_Time"
243,1,"","","","Skrillex , Diplo","2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company","2012 Knight Skreams","Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock","Dance & Electronic","","$ 1.29","24-Feb-15","","Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex & Diplo Skrillex and Diplo Present Jack '`` $ 1.29 3:30","Take ÌÏ There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo present Jack ÌÏ [ Explicit ] 3:30 February 24 , 2015","",""
244,1,"Caught In the Act ( Live )","Caught In The Act : Live","Eric Church","","‰ ãÑ 2013 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219","","","Country","$ 1.29","","5-Apr-13","","Over When It 's Over ( Live ) Country , Music , Contemporary Country , Urban Cowboy 2:59","Over When It 's Over Eric Church $ 1.29 ( C ) 2013 EMI Records Nashville April 5 , 2013","","2:59"
245,0,"","Live After Deaf ( Collection )","","Ryan Adams","","","","Folk , Rock","","","","July 2 , 2012","If I Am a Stranger ( Live In Amsterdam ) Ryan Adams Live After Deaf ( Live ) [ Complete Collection ] Singer/Songwriter , Music , Rock $ 0.99 2012 PAXAM RECORDS 5:10 2-Jul-12","16 Days ( Live in Glasgow ) $ 0.99 2012 PAXAM RECORDS 4:31","",""
246,1,"","","David Guetta","David Guetta","2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved","","Dance , Music , Electronic , House , Rock , French Pop","","","","24-Nov-14","November 24 , 2014","The Whisperer ( feat . Sia ) Listen $ 1.29 3:54","The Whisperer ( feat . Sia ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine 3:54","",""
247,0,"Wild Ones","Wild Ones","","","","","","Dance & Electronic , Rap & Hip-Hop , House","","","","","Sweet Spot 2.0 ( feat . Jennifer Lopez ) Flo Rida Hip-Hop/Rap , Music , Rap , Electronic , World , Dance $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 22-Jun-12","Wild Ones ( feat . Sia ) Flo Rida $ 1.29 ( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc. June 22 , 2012","3:11","3:52"
248,0,"","","","David Guetta","‰ ãÑ 2007 Gum Records","( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd","","Dance & Electronic","$ 1.29","$ 1.29","18-Sep-07","August 21 , 2009","Baby When the Light ( David Guetta & Fred Rister Remix ) David Guetta Pop Life ( Extended Version ) [ Bonus Version ] Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative","Revolver ( Madonna Vs. David Guetta Feat . Lil ' Wayne ) ( One Love Remix ) One Love ( Deluxe Version ) 3:18","6:17",""
249,0,"Caught In the Act ( Live )","","","Eric Church","‰ ãÑ 2013 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219","","Country , Music , Contemporary Country , Urban Cowboy","","$ 1.29","","5-Apr-13","April 5 , 2013","Before She Does ( Live ) Eric Church 3:42","Pledge Allegiance To The Hag ( Live ) Caught In The Act : Live Country $ 1.29 ( C ) 2013 EMI Records Nashville 4:55","",""
250,0,"Hotel Cabana ( Deluxe Version )","Hotel Cabana [ Explicit ]","","","2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd","( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd","","","","$ 1.29","6-May-14","May 6 , 2014","Lifted ( feat . Emeli Sand ' © & Professor Green ) Naughty Boy Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29 4:15","La La La [ feat . Sam Smith ] Naughty Boy Pop","","3:42"
251,0,"Hotel Cabana ( Deluxe Version )","","","","","","","","","","6-May-14","","Lifted ( feat . Emeli Sand ' © & Professor Green ) Naughty Boy Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15","Pluto [ feat . Wretch 32 ] Naughty Boy Hotel Cabana [ Explicit ] Pop $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 3:58 May 6 , 2014","",""
252,0,"Only One Flo , Pt. 1","","","","2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","Hip-Hop/Rap , Music , Rap , Dirty South","Rap & Hip-Hop","","$ 0.99","","","Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane ) Flo Rida $ 1.29 24-Nov-10","Man of the Year ( feat . Lil Wayne ) [ Explicit ] Flo Rida Welcome to Flo Rida [ Explicit ] 2015 CMG Records 3:01 April 6 , 2015","3:36",""
253,1,"","I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ]","","Flo Rida","","2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company","","Dance & Electronic","","","10-Jul-15","","I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] Flo Rida I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] - Single Dance , Music $ 1.29 2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company","I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ] $ 1.29 June 23 , 2015","3:19","4:27"
254,0,"The Sound of Madness ( Deluxe Edition )","Leave A Whisper ( Deluxe )","Shinedown","","","2015 Mad Decent","","","","$ 1.29","","","Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ] Rock , Music , Alternative , Grunge , Metal , Hard Rock $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 24-Jun-08","Fly From The Inside Shinedown Rock 3:55 May 27 , 2003","3:47",""
255,0,"","","Wiz Khalifa","","2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company","","Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock","","$ 1.29","$ 1.29","19-Aug-14","","True Colors ( feat . Nicki Minaj ) Blacc Hollywood 4:15","Still Down ( feat . Chevy Woods & Ty Dolla $ ign ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014","","4:16"
256,1,"All I Need to Know","All I Need To Know","","","1995 , BMG Entertainment","2014 Scotty 2 Music Ascap","","Country","$ 0.99","","13-Jun-95","June 13 , 1995","The Tin Man Kenny Chesney Country , Music , Urban Cowboy , Contemporary Country 3:25","The Tin Man Kenny Chesney $ 0.99","","3:26"
257,0,"","Reba # 1 's","Reba McEntire & Rascal Flatts","Reba McEntire","","( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.","Country , Music , Honky Tonk , Contemporary Country","Country , Contemporary Country","","","","November 22 , 2005","Faith In Love Reba Duets $ 1.29 ‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc. 18-Sep-07","Love Needs A Holiday $ 0.99","3:47","3:13"
258,0,"VHS","VHS [ Clean ]","","","2015 KIDinaKORNER/Interscope Records","( C ) 2015 KIDinaKORNER/Interscope Records","","","","$ 1.29","30-Jun-15","June 30 , 2015","VHS Outro ( Interlude ) X Ambassadors Alternative , Music , Rock , Adult Alternative $ 1.29 1:25","Moving Day ( Interlude ) X Ambassadors Alternative Rock 0:19","",""
259,0,"Thinking About You ( feat . Ayah Marar ) [ Remixes ]","","Calvin Harris","Calvin Harris feat . John Newman","","2013 1i Music","","Dance & Electronic","","","","","Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] Dance , Music $ 1.29 2013 Sony Music Entertainment UK Limited 5:42 2-Aug-13","Blame ( Burns Remix ) Blame ( Remixes ) $ 1.29 4:17 November 10 , 2014","",""
260,0,"","","Wiz Khalifa","Wiz Khalifa","2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company","","Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock","","$ 1.99","","19-Aug-14","August 19 , 2014","We Dem Boyz Blacc Hollywood ( Deluxe Version )","We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19","3:56",""
261,1,"Nick Jonas","Nick Jonas ( Deluxe ) [ Explicit ]","Nick Jonas","","","","Pop , Music , Christian & Gospel , Gospel , Pop/Rock , Teen Pop , Rock","Pop","","","","","Nothing Would Be Better $ 1.29 2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC 4:34 10-Nov-14","Nothing Would Be Better Nick Jonas $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. November 10 , 2014","","4:34"
262,0,"O.N.I.F.C.","O.N.I.F.C. [ Explicit ]","Wiz Khalifa","","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","","Rap & Hip-Hop","$ 1.29","$ 1.29","4-Dec-12","","Medicated ( feat . Chevy Woods & Juicy J ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap","It 's Nothin ( feat . 2 Chainz ) [ Explicit ] Wiz Khalifa 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012","5:30","3:47"
263,0,"One Love ( Deluxe Version )","Listen ( Deluxe )","","David Guetta","2010 Gum Prod licence exclusive Parlophone Music France","2015 If Moving Your Mine","Dance , Music","","","$ 1.29","21-Aug-09","November 24 , 2014","Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29","No Money no Love ( feat . Elliphant & Ms. Dynamite ) Dance & Electronic 3:57","2:51",""
264,0,"Nothing But the Beat","Nothing But the Beat 2.0 [ Explicit ]","","David Guetta","2011 What A Music Ltd , Licence exclusive Parlophone Music France","","","Dance & Electronic","","","26-Aug-11","","I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) David Guetta Dance , Music , House , Electronic , Rock $ 1.29","Little Bad Girl ( feat . Taio Cruz & Ludacris ) [ Explicit ] $ 0.99 2015 Real Sounds August 26 , 2011","3:34","3:12"
265,0,"","Wild Ones","","","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","Hip-Hop/Rap , Music , Rap , Electronic , World , Dance","Dance & Electronic , Rap & Hip-Hop , House","$ 1.29","","","","Sweet Spot 2.0 ( feat . Jennifer Lopez ) Flo Rida Wild Ones 3:11 22-Jun-12","Wild Ones ( feat . Sia ) Flo Rida $ 1.29 ( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc. June 22 , 2012","","3:52"
266,0,"Guns Do n't Kill People ... Lazers Do","Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ]","Major Lazer","","","( C ) 2009 Downtown Music , LLC .","Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","Electronica , Dance & Electronic","","$ 1.29","2009","","Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ) $ 1.29 ‰ ãÑ 2009 Downtown Music , LLC . 4:03","Hold The Line [ feat . Santigold ] [ Explicit ] Major Lazer June 3 , 2015","","3:39"
267,0,"","","David Guetta","","2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","","","Dance & Electronic","$ 1.29","$ 1.29","","","Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop 3:20 24-Nov-14","Listen ( feat . John Legend ) David Guetta Listen 2015 If Moving Your Mine 3:46 November 24 , 2014","",""
268,1,"Illinois","Illinois","Brett Eldredge","Brett Eldredge","","( c ) Phonotype","Country , Music , Contemporary Country , Honky Tonk , Traditional Country","Country","","$ 1.29","11-Sep-15","","Going Away For a While $ 1.29 2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:13","Going Away For A While 3:15 September 11 , 2015","",""
269,0,"NOW That 's What I Call Music , Vol . 49","","Zedd","Zedd","‰ ãÑ 2014 UMG Recordings , Inc. and Sony Music Entertainment","( C ) 2015 Interscope Records","Pop , Music","Dance & Electronic","","","4-Feb-14","","Stay the Night ( feat . Hayley Williams ) Album Only","Beautiful Now ( Scout Remix ) [ feat . Jon Bellion ] Beautiful Now ( Scout Remix ) $ 1.29 October 9 , 2015","3:34","3:18"
270,0,"Leave a Whisper ( Deluxe Version )","Us And Them ( Deluxe ) [ Explicit ]","","Shinedown","","","","","$ 1.29","","","","Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Rock , Music , Hard Rock , Alternative 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59 27-May-03","Save Me [ Acoustic ] Rock $ 1.29 2015 Real Sounds October 4 , 2005","","3:22"
271,1,"I 'll Stay Me","","Luke Bryan","","2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203","","Country , Music , Contemporary Country , Pop","","","$ 1.29","","August 14 , 2007","Tackle Box $ 1.29 14-Aug-07","Tackle Box Luke Bryan I 'll Stay Me Country ( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash","4:02","4:02"
272,0,"","Skrillex and Diplo present Jack ÌÏ [ Explicit ]","Skrillex & Diplo","Skrillex , Diplo","2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company","2012 Knight Skreams","Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock","Dance & Electronic","$ 1.29","$ 1.29","24-Feb-15","February 24 , 2015","Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo Present Jack '`` 3:30","Febreze ( feat . 2 Chainz ) [ Explicit ]","","3:34"
273,1,"","","X Ambassadors","X Ambassadors","2015 KIDinaKORNER/Interscope Records","","","","$ 1.29","$ 1.29","30-Jun-15","","VHS Outro ( Interlude ) VHS Alternative , Music , Rock , Adult Alternative 1:25","VHS Outro ( Interlude ) [ Explicit ] VHS [ Explicit ] Alternative Rock ( C ) 2015 KIDinaKORNER/Interscope Records 1:25 June 30 , 2015","",""
274,0,"Listen ( Deluxe Version )","","","David Banner","","","","Rap & Hip-Hop","","","24-Nov-14","September 20 , 2005","Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20","Ai n't Got Nothing ( Album Version ( Edited ) ) [ feat . Lil Boosie ] [ Clean ] Certified ( Edited Version ) $ 0.99 ( C ) 2014 Island Records , a division of UMG Recordings , Inc. 3:52","",""
275,0,"R.O.O.T.S. ( Deluxe Version )","R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ]","","Flo Rida","","( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.","Hip-Hop/Rap , Music","","$ 1.29","$ 1.29","","","Jump ( feat . Nelly Furtado ) Flo Rida ‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:28 30-Mar-09","Yayo [ Feat . Brisco , Billy Blue , Ball Greezy , Rick Ross , Red Eyezz , Bred , Pitbull & Ace Hood ] ( Amended Bonus Version ) Rap & Hip-Hop March 30 , 2009","","7:53"
276,0,"The Heist ( Deluxe Edition )","","Macklemore & Ryan Lewis","","‰ ãÑ 2012 Macklemore , LLC .","2014 Selena Garcia & Steven Gomez","Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap","Rap & Hip-Hop","$ 1.29","","","October 9 , 2012","A Wake ( feat . Evan Roman ) 3:46 1-Aug-12","Thrift Shop ( feat . Wanz ) [ Explicit ] Macklemore & Ryan Lewis The Heist [ Explicit ] $ 1.29 3:55","",""
277,0,"","Skrillex and Diplo present Jack ÌÏ [ Explicit ]","Skrillex & Diplo","Skrillex , Diplo","","","","","","$ 1.29","","","Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo Present Jack '`` Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock $ 1.29 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company 3:30 24-Feb-15","To ÌÏ ( feat . AlunaGeorge ) Dance & Electronic 2012 Knight Skreams February 24 , 2015","","3:57"
278,1,"","Nick Jonas ( Deluxe ) [ Clean ]","","Nick Jonas","2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC","","","Pop","","","","","Closer ( feat . Mike Posner ) Nick Jonas Nick Jonas ( Deluxe ) Pop , Music , Rock , Pop/Rock $ 1.29 10-Nov-14","Closer [ feat . Mike Posner ] [ Clean ] $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. November 10 , 2014","3:48","3:48"
279,1,"Loose Change","Loose Change","","Ed Sheeran","2010 All tracks ( p ) 2010 Paw Print Records under exclusive license to Warner Music UK Limited except for track 1 ( p ) 2011Paw Print Records under exclusive license to Warner Music UK Limited","","","Pop","","","9-Dec-11","","Firefly ( Bravado Dubstep Remix ) Ed Sheeran Singer/Songwriter , Music , Contemporary Singer/Songwriter , Rock , Adult Alternative $ 1.29 4:29","Firefly ( Bravado Dubstep Remix ) $ 1.29 ( C ) 2007 Geffen Records/Mosley Music Group LLC 4:29 December 9 , 2011","",""
280,0,"","","","","","( C ) 2009 Interscope Records","","Pop","$ 1.29","","","November 23 , 2009","Dance In the Dark Lady Gaga The Fame Monster ( Deluxe Version ) Pop , Music ‰ ãÑ 2014 Interscope Records 5-Aug-14","Just Dance [ feat . Colby O'Donis ] Lady Gaga The Fame Monster ( Deluxe ) $ 0.99","4:48","4:01"
281,0,"Rolling Papers ( Deluxe Version )","Rolling Papers [ Clean ]","","","","2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","Rap & Hip-Hop","","$ 1.29","","","Wake Up Wiz Khalifa Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.29 ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:46 28-Mar-11","Roll Up [ Clean ] Wiz Khalifa 3:47 March 28 , 2011","",""
282,1,"x","x","","","","( C ) 2014 mau5trap Recordings Ltd","","Pop","","$ 1.29","20-Jun-14","June 20 , 2014","Afire Love Ed Sheeran Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative $ 1.29 2014 Asylum Records UK , a Warner Music UK Company 5:14","Afire Love Ed Sheeran 5:14","",""
283,0,"","","Lil Wayne & T Streets","Lil Wayne","","2005 Secretly Canadian","Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South","Rap & Hip-Hop","","$ 1.29","15-Nov-10","March 26 , 2013","Hold Up ( feat . T Streets ) I Am Not a Human Being $ 1.29 ‰ ãÑ 2010 Cash Money Records Inc. 4:10","Wowzerz ( Album Version ( Explicit ) ) [ feat . Trina ] [ Explicit ] I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ] 3:45","",""
284,0,"One Love ( Deluxe Version )","","","","","","Dance , Music","","","$ 1.29","21-Aug-09","","Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France","Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:31 August 21 , 2009","2:51",""
285,0,"Speak Now - World Tour Live","","","","2011 Big Machine Records , LLC .","( C ) 2010 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk","","Album Only","","21-Nov-11","","Speak Now - World Tour Live Concert ( Live 2011 ) Taylor Swift 2:09:26","Long Live Taylor Swift Speak Now Country , Country Rock , Pop , Rock $ 1.29 October 25 , 2010","","5:17"
286,0,"","","Shinedown","Shinedown","","( C ) 2005 MCA Nashville","Rock , Music , Metal , Alternative , Hard Rock","Rock","","","","","Second Chance ( Live Acoustic from Kansas City ) Somewhere In the Stratosphere ( Live ) $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 18-Apr-11","Left Out ( Live From Washington State ) Somewhere In The Stratosphere $ 1.29 April 18 , 2011","5:06","5:54"
287,0,"","Trilogy ( Edited Version ) [ Clean ]","","The Weeknd","","( C ) 2013 XO & co. , Inc.","","R&B","$ 1.29","","","September 18 , 2015","The Birds , Pt. 1 The Weeknd Trilogy R&B / Soul , Music , Rock , Contemporary R&B ‰ ãÑ 2012 XO & co. , Inc. 3:34 13-Nov-12","The Birds Pt. 2 ( Album Version ( Edited ) ) [ Clean ] $ 1.29","","5:53"
288,0,"Listen ( Deluxe Version )","","","","","","Dance , Music , Rock , House , Electronic , French Pop","Dance & Electronic","$ 1.29","","24-Nov-14","","Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20","It 's The Way You Love Me ( Feat . Kelly Rowland ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 4:11 August 21 , 2009","",""
289,0,"","Ignite the Night","","","","( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .","","","Album Only","$ 1.29","","","Best of Cr247 Chase Rice Ignite the Night ( Party Edition ) Country , Music , Urban Cowboy , Contemporary Country 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment . 19-Aug-14","50 Shades of Crazy Chase Rice Country 3:10 August 19 , 2014","6:57",""
290,0,"","","","","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap","Rap & Hip-Hop","$ 1.99","$ 1.29","","December 4 , 2012","Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 4-Dec-12","The Bluff ( feat . Cam ` Ron ) [ Explicit ] Wiz Khalifa O.N.I.F.C. [ Explicit ] 3:48","5:20",""
291,0,"Get Free - Single","","Major Lazer","","","","","","","","27-Feb-13","","Get Free ( Andy C remix ) Electronic , Music , Dance , Rock , Electronica $ 1.29 2013 Secretly Canadian / Mad Decent 5:31","Break Free [ feat . Zedd ] Major Lazer Get It : Hip-Hop & Pop for Now [ Explicit ] Dance & Electronic $ 1.29 2013 Secretly Canadian / Mad Decent 3:34","",""
292,0,"O.N.I.F.C. ( Deluxe Version )","O.N.I.F.C. [ Explicit ]","Wiz Khalifa","Wiz Khalifa","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","Rap & Hip-Hop","","$ 1.29","4-Dec-12","","Remember You ( feat . The Weeknd ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99","Rise Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ] December 4 , 2012","5:20","4:31"
293,0,"","","Calvin Harris","Calvin Harris feat . HAIM","","( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States","","Dance & Electronic","$ 1.29","","2-Aug-13","","Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] Thinking About You ( feat . Ayah Marar ) [ Remixes ] Dance , Music 2013 Sony Music Entertainment UK Limited 5:42","Pray to God ( R3hab Remix ) Pray to God ( Remixes ) $ 1.29 September 25 , 2015","","4:31"
294,0,"Good Feeling ( Remixes )","","","","2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","Dance,Music,Hip-Hop / Rap , Rap , Electronic","Dance & Electronic , House","$ 1.29","","15-Nov-11","April 24 , 2012","Good Feeling ( Seductive Remix ) Flo Rida","Wild Ones ( Feat . Sia ) ( Maison & Dragen Remix ) Flo Rida Wild Ones ( Feat . Sia ) [ Remixes Pt. 2 ] $ 1.29 ( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc. 6:06","4:45",""
295,0,"","","","","","","Dance , Music , Rock , House , Electronic , French Pop","Dance & Electronic","","","","","Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14","I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) David Guetta Listen ( Deluxe ) $ 1.29 2015 If Moving Your Mine November 24 , 2014","3:20","3:08"
296,1,"Nothing Was the Same","","","","","( C ) 2013 Cash Money Records Inc.","Hip-Hop/Rap , Music , Rap , Hardcore Rap , R&B / Soul , Contemporary R&B","Rap & Hip-Hop","","$ 1.29","","September 24 , 2013","From Time ( feat . Jhene Aiko ) Drake $ 1.29 ‰ ãÑ 2013 Cash Money Records Inc. 24-Sep-13","From Time [ feat . JhenÌ © Aiko ] [ Explicit ] Drake Nothing Was The Same [ Explicit ] 5:22","5:22",""
297,1,"","O.N.I.F.C. [ Explicit ]","Wiz Khalifa","","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","","","$ 1.29","","","Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12","Remember You ( feat . The Weeknd ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop December 4 , 2012","5:20","4:49"
298,1,"","Control","Disclosure","","2013 Greco-Roman Ltd","2013 Greco-Roman Ltd","Electronic , Music , Dance","Dance & Electronic","$ 1.29","","2-Apr-13","","Boiling ( Medlar Remix ) Control","Boiling ( Medlar Remix ) Disclosure $ 0.89 5:52 April 2 , 2013","5:52",""
