id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,left_song_name,left_featured_artists,left_artist_name,left_album_name,left_is_explicit,left_primary_genre,left_secondary_genres,left_price,left_copyright_year,left_copyright_holder,left_duration_seconds,left_release_date,left_record_label,right_song_name,right_featured_artists,right_artist_name,right_album_name,right_is_explicit,right_primary_genre,right_secondary_genres,right_price,right_copyright_year,right_copyright_holder,right_duration_seconds,right_release_date,right_record_label,left_remix_by,right_artist_names,right_remix_by,left_artist_names,left_location,left_copyright_years,left_copyright_holders,left_copyright_year_2014,left_copyright_year_2015
313,1,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,True Colors ( feat . Nicki Minaj ) [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,"August 19 , 2014",True Colors,['Nicki Minaj'],Wiz Khalifa,Blacc Hollywood,False,Hip-Hop/Rap,"['Rap', 'East Coast Rap', 'Hardcore Rap', 'Rock']",1.29,2014,"Atlantic Recording Corporation, WEA International Inc.",255.0,2014-08-19,Atlantic Records,True Colors,['Nicki Minaj'],Wiz Khalifa,Blacc Hollywood,True,Rap & Hip-Hop,[],1.29,2014.0,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,255.0,2014-08-19,Warner Music Group,,,,,,,,,
208,0,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,Carried Away [ Demo ],Shinedown,Us And Them ( Deluxe ) [ Explicit ],Rock,$ 1.29,2015 Real Sounds,3:14,"October 4 , 2005",Fake ( Demo ),[],Shinedown,Us and Them,False,Rock,"['Metal', 'Hard Rock', 'Alternative']",1.29,,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,305.0,2005-10-04,,Carried Away,[],Shinedown,Us And Them (Deluxe),True,Rock,[],1.29,2015.0,Real Sounds,194.0,2005-10-04,,,,,,,,,,
403,0,Lights ( RAC Mix ),Ellie Goulding,"Lights , Pt. 2 ( The Remixes ) - EP","Dance , Music , Pop",$ 1.29,2011 Polydor Ltd. ( UK ),5:44,19-Jul-11,Lights ( Single Version ),Ellie Goulding,Lights ( Amazon Exclusive Version ) [ + Digital Booklet ],Pop,$ 1.29,( C ) 2011 Polydor Ltd. ( UK ),3:32,"March 8 , 2011",Lights,['RAC'],Ellie Goulding,"Lights , Pt. 2 ( The Remixes ) - EP",False,Dance,"['Pop', 'Music']",1.29,2011,Polydor Ltd. ( UK ),344.0,2011-07-19,,Lights,[],Ellie Goulding,Lights (Amazon Exclusive Version),False,Pop,[],1.29,2011.0,Polydor Ltd. (UK),212.0,2011-03-08,,,,,,,,,,
128,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Phone Tap ( Album Version ( Explicit ) ) [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.69,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",1:52,"May 20 , 2003",Toyfriend,['Wynter Gordon'],David Guetta,One Love (Deluxe Version),False,Dance,['Music'],1.29,2010,Gum Prod licence exclusive Parlophone Music France,171.0,2009-08-21,,Phone Tap,[],David Banner,Mississippi-The Album (Explicit Version),True,Pop,[],0.69,2003.0,"Universal Records, a Division of UMG Recordings, Inc.",112.0,2003-05-20,UMG Recordings,,,,,,,,,
52,1,Afire Love,Ed Sheeran,x,"Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative",$ 1.29,"2014 Asylum Records UK , a Warner Music UK Company",5:14,20-Jun-14,Afire Love,Ed Sheeran,x,Pop,$ 1.29,( C ) 2014 mau5trap Recordings Ltd,5:14,"June 20 , 2014",Afire Love,[],Ed Sheeran,x,False,Pop,"['Rock', 'Contemporary Singer/Songwriter']",1.29,2014,"Asylum Records UK, a Warner Music UK Company",314.0,2014-06-20,,Afire Love,[],Ed Sheeran,x,False,Pop,[],1.29,2014.0,mau5trap Recordings Ltd,314.0,2014-06-20,mau5trap Recordings,,,,,,,,,
199,0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Miracle ( The Live Room ),Shinedown,The Warner Sound Live Room EP,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:35,"May 28 , 2013",Second Chance,[],Shinedown,Somewhere In the Stratosphere (Live),False,Rock,"['Metal', 'Alternative', 'Hard Rock']",1.29,2011,"Atlantic Recording Corporation for the United States, WEA International Inc. for the world outside of the United States",306.0,2011-04-18,Atlantic Recording Corporation,Miracle,[],Shinedown,The Warner Sound Live Room EP,False,Rock,[],1.29,2013.0,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,215.0,2013-05-28,,,,,,,,,,
401,0,Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ],Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,"Dance , Music",$ 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2:31,16-Jun-15,Scary Monsters And Nice Sprites ( Zedd Remix ),Skrillex,Scary Monsters And Nice Sprites EP [ Explicit ],"Electronica , Dance & Electronic , Dubstep",$ 1.29,( c ) 2013 Digitop Ltd,5:57,"December 21 , 2010",Where Are '`` Now,['Justin Bieber'],Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,False,Dance,['Music'],1.29,2015,OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,151.0,2015-06-16,Warner Music Group,Scary Monsters And Nice Sprites,['Zedd'],Skrillex,Scary Monsters And Nice Sprites EP,True,Electronica,"['Dance & Electronic', 'Dubstep']",1.29,2013.0,Digitop Ltd,357.0,2010-12-21,Digitop Ltd,,,,,,,,,
311,0,Judas ( Royksopp 's 30 Pieces Remix ),Lady Gaga,Born This Way ( The Remix ),"Pop , Music , Dance",Album Only,2011 Interscope Records,9:18,21-Nov-11,Alejandro ( The Sound of Arrows Remix ),Lady Gaga,The Remix,Pop,$ 1.29,( C ) 2010 Interscope,3:57,"August 3 , 2010",Judas,['Royksopp'],Lady Gaga,Born This Way (The Remix),False,Pop,"['Dance', 'Music']",,2011,Interscope Records,558.0,2011-11-21,Interscope Records,Alejandro,['The Sound of Arrows'],Lady Gaga,The Remix,False,Pop,[],1.29,2010.0,Interscope,237.0,2010-08-03,Interscope,Royksopp,,,,,,,,
84,1,The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",,,,,,,,,,,,,,The Whisperer,['Sia'],David Guetta,Listen (Deluxe),False,Dance & Electronic,[],1.29,2015.0,If Moving Your Mine,234.0,2014-11-24,If Moving Your Mine,,,,,,,,,
131,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,"Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo )",David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:58,"November 24 , 2014",Toyfriend,['Wynter Gordon'],David Guetta,One Love,False,Dance,[],1.29,2010,Gum Prod,171.0,2009-08-21,Parlophone Music France,Lift me up,"['Nico & Vinz', 'Ladysmith Black Mambazo']",David Guetta,Listen (Deluxe),False,Dance & Electronic,[],1.29,2015.0,If Moving Your Mine,238.0,2014-11-24,,,,,,,,,,
9,0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,Smoke ( Interlude ) [ Explicit ],X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:24,"June 30 , 2015",VHS Outro ( Interlude ),[],X Ambassadors,VHS,False,Alternative,"['Rock', 'Adult Alternative']",1.29,2015,KIDinaKORNER/Interscope Records,85.0,2015-06-30,,Smoke ( Interlude ),[],X Ambassadors,VHS,True,Alternative Rock,[],1.29,2015.0,KIDinaKORNER/Interscope Records,24.0,2015-06-30,KIDinaKORNER/Interscope Records,,,,,,,,,
253,1,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Kenny Chesney & Willie Nelson,Lucky Old Sun,"Country , Music , Contemporary Country , Honky Tonk",$ 0.99,"2008 Blue Chair Records , LLC",4:16,2008,That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ),Kenny Chesney,Lucky Old Sun [ + video ],Country,$ 0.99,"( P ) 2008 Blue Chair Records , LLC and BMG Music",4:16,"April 24 , 2012",That Lucky Old Sun ( Just Rolls Around Heaven All Day ),['Willie Nelson'],Kenny Chesney & Willie Nelson,Lucky Old Sun,False,Country,"['Contemporary Country', 'Honky Tonk']",0.99,2008,"Blue Chair Records, LLC",256.0,2008-01-01,Blue Chair Records,That Lucky Old Sun,['Willie Nelson'],Kenny Chesney,Lucky Old Sun,False,Country,[],0.99,2008.0,"Blue Chair Records, LLC and BMG Music",256.0,2012-04-24,,,,,,,,,,
44,1,Nothing Would Be Better,Nick Jonas,Nick Jonas,"Pop , Music , Pop/Rock , Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",4:34,10-Nov-14,Nothing Would Be Better,Nick Jonas,Nick Jonas ( Deluxe ) [ Explicit ],Pop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",4:34,"November 10 , 2014",Nothing Would Be Better,[],Nick Jonas,Nick Jonas,False,Pop,"['Rock', 'Pop/Rock']",1.29,2014,"Island Records, a division of UMG Recordings, Inc. / Safehouse Records, LLC",264.0,2014-11-10,,Nothing Would Be Better,[],Nick Jonas,Nick Jonas (Deluxe),True,Pop,[],1.29,2014.0,"Island Records/Safehouse Records LLC, a division of UMG Recordings, Inc.",264.0,2014-11-10,"UMG Recordings, Inc.",,,,,,,,,
169,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack )",David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:12,"November 24 , 2014",Toyfriend,['Wynter Gordon'],David Guetta,One Love (Deluxe Version),False,Dance,['Music'],1.29,2010,Gum Prod under exclusive license to Parlophone Music France,171.0,2009-08-21,,Hey Mama,"['Nicki Minaj', 'Bebe Rexha', 'Afrojack']",David Guetta,Listen (Deluxe),False,Dance & Electronic,[],1.29,2015.0,If Moving Your Mine,192.0,2014-11-24,If Moving Your Mine,,,,,,,,,
479,1,This Love ( Will Be Your Downfall ),Ellie Goulding,Bright Lights ( Deluxe Version ),"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2010 Polydor Ltd. ( UK ),3:53,29-Nov-10,This Love ( Will Be Your Downfall ),Ellie Goulding,Lights,Pop,$ 1.29,( C ) 2011 Polydor Ltd. ( UK ),3:53,"March 8 , 2011",This Love ( Will Be Your Downfall ),[],Ellie Goulding,Bright Lights,False,Pop,"['Music', 'Dance', 'Rock']",1.29,2010,Polydor Ltd. ( UK ),213.0,2010-11-29,Polydor,This Love ( Will Be Your Downfall ),[],Ellie Goulding,Lights,False,Pop,[],1.29,2011.0,Polydor Ltd. ( UK ),213.0,2011-03-08,,,,,,,,,,
76,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:27,"November 24 , 2014",Dangerous,['Sam Martin'],David Guetta,Listen (Deluxe Version),False,Dance,"['House', 'Electronic', 'Rock', 'French Pop']",1.29,2014,What A Music Ltd.,200.0,2014-11-24,"Parlophone/Warner Music France, Atlantic Recording Corporation",What I did for Love,['Emeli Sande'],David Guetta,Listen (Deluxe),False,Dance & Electronic,[],1.29,2015.0,If Moving Your Mine,207.0,2014-11-24,If Moving Your Mine,,,,,,,,,
114,1,Glasgow,David Guetta,Nothing But the Beat - The Electronic Album,"Dance , Music , Electronic , House , Rock",$ 0.99,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",5:13,26-Aug-11,Glasgow,David Guetta,Nothing But The Beat - The Electronic Album,Dance & Electronic,$ 0.99,2009 Andy Henningsen,5:13,"August 26 , 2011",Glasgow,[],David Guetta,Nothing But the Beat - The Electronic Album,False,Dance,"['Electronic', 'House']",0.99,2011,"What A Music Ltd, Licence exclusive Parlophone Music France",313.0,2011-08-26,Parlophone,Glasgow,[],David Guetta,Nothing But The Beat - The Electronic Album,False,Dance & Electronic,[],0.99,2009.0,Andy Henningsen,313.0,2011-08-26,,,,,,,,,,
177,0,Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ],Zedd,Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP,"Dance , Music",$ 1.29,2015 Interscope Records,4:15,10-Jul-15,Clarity ( Zedd Union Mix ) [ feat . Foxes ],Zedd,Clarity ( Remixes ),Dance & Electronic,$ 1.29,( C ) 2013 Interscope Records,3:28,"February 12 , 2013",Beautiful Now,['Jon Bellion'],Zedd,Beautiful Now (feat. Jon Bellion) [Remixes] - EP,False,Dance,['Music'],1.29,2015,Interscope Records,255.0,2015-07-10,Interscope Records,Clarity,['Foxes'],Zedd,Clarity (Remixes),False,Dance & Electronic,[],1.29,2013.0,Interscope Records,208.0,2013-02-12,Interscope Records,Charlie Darker,,,,,,,,
347,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,Bluffin ( feat . Berner ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:32,"December 4 , 2012",Remember You,['The Weeknd'],Wiz Khalifa,O.N.I.F.C.,False,Hip-Hop/Rap,"['East Coast Rap', 'Hardcore Rap']",1.99,2012,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,320.0,2012-12-04,,Bluffin,['Berner'],Wiz Khalifa,O.N.I.F.C.,True,Rap & Hip-Hop,[],1.29,2012.0,"{'us': 'Atlantic Recording Corporation', 'world': 'WEA International Inc.'}",332.0,2012-12-04,,,,,,,,,,
42,1,Closer ( feat . Mike Posner ),Nick Jonas,Nick Jonas ( Deluxe ),"Pop , Music , Rock , Pop/Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,Closer [ feat . Mike Posner ] [ Clean ],Nick Jonas,Nick Jonas ( Deluxe ) [ Clean ],Pop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:48,"November 10 , 2014",Closer,['Mike Posner'],Nick Jonas,Nick Jonas (Deluxe),False,Pop/Rock,"['Pop', 'Rock']",1.29,2014,"Island Records, a division of UMG Recordings, Inc./Safehouse Records, LLC",228.0,2014-11-10,,Closer,['Mike Posner'],Nick Jonas,Nick Jonas (Deluxe),False,Pop,[],1.29,2014.0,"Island Records/Safehouse Records LLC, a division of UMG Recordings, Inc.",228.0,2014-11-10,UMG Recordings,,,,,,,,,
211,0,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,Left Out [ Demo ],Shinedown,Leave A Whisper ( Deluxe ),Rock,$ 1.29,2015 Mad Decent,3:36,"May 27 , 2003",,,,,,,,,,,,,,Left Out,[],Shinedown,Leave A Whisper (Deluxe),False,Rock,[],1.29,2015.0,Mad Decent,216.0,2003-05-27,,,,,,,,,,
470,0,Hold Up ( feat . T Streets ),Lil Wayne & T Streets,I Am Not a Human Being,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,4:10,15-Nov-10,Wowzerz ( Album Version ( Explicit ) ) [ feat . Trina ] [ Explicit ],Lil Wayne,I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ],Rap & Hip-Hop,$ 1.29,2005 Secretly Canadian,3:45,"March 26 , 2013",Hold Up,['T Streets'],Lil Wayne & T Streets,I Am Not a Human Being,False,Hip-Hop/Rap,"['Rap', 'Hardcore Rap', 'Dirty South']",1.29,2010,Cash Money Records Inc.,250.0,2010-11-15,Cash Money Records,Wowzerz,['Trina'],Lil Wayne,I Am Not A Human Being II,True,Rap & Hip-Hop,[],1.29,2005.0,Secretly Canadian,225.0,2013-03-26,,,,,,,,,,
412,1,Billy,Keith Urban,In the Ranch,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,1997 Capitol Nashville,3:46,1997,Billy,Keith Urban,Keith Urban In The Ranch,Country,$ 1.29,( c ) 1997 Capitol Nashville,3:46,"February 10 , 2004",Billy,[],Keith Urban,In the Ranch,False,Country,"['Honky Tonk', 'Contemporary Country']",1.29,1997,Capitol Nashville,226.0,1997-01-01,Capitol Nashville,Billy,[],Keith Urban,Keith Urban In The Ranch,False,Country,[],1.29,1997.0,Capitol Nashville,226.0,2004-02-10,,,,,,,,,,
380,0,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )",Flo Rida,"Only One Flo , Pt. 1","Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:36,24-Nov-10,Man of the Year ( feat . Lil Wayne ) [ Explicit ],Flo Rida,Welcome to Flo Rida [ Explicit ],Rap & Hip-Hop,$ 0.99,2015 CMG Records,3:01,"April 6 , 2015",Why You Up In Here,"['Ludacris', 'Git Fresh', 'Gucci Mane']",Flo Rida,"Only One Flo, Pt. 1",False,Hip-Hop/Rap,"['Rap', 'Dirty South']",1.29,2010,"Atlantic Recording Corporation (for US), WEA International Inc. (worldwide)",216.0,2010-11-24,Atlantic Recording Corporation,Man of the Year,['Lil Wayne'],Flo Rida,Welcome to Flo Rida,True,Rap & Hip-Hop,[],0.99,2015.0,CMG Records,181.0,2015-04-06,,,,,,,,,,
5,1,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,VHS Outro ( Interlude ) [ Explicit ],X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,1:25,"June 30 , 2015",VHS Outro ( Interlude ),[],X Ambassadors,VHS,False,Alternative,"['Rock', 'Adult Alternative']",1.29,2015,KIDinaKORNER/Interscope Records,85.0,2015-06-30,,VHS Outro ( Interlude ),[],X Ambassadors,VHS,True,Alternative Rock,[],1.29,2015.0,KIDinaKORNER/Interscope Records,85.0,2015-06-30,,,,,,,,,,
322,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,It 's Nothin ( feat . 2 Chainz ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:47,"December 4 , 2012",Remember You,['The Weeknd'],Wiz Khalifa,O.N.I.F.C.,False,Hip-Hop/Rap,"['Hardcore Rap', 'East Coast Rap']",1.99,2012,Atlantic Recording Corporation (US) and WEA International Inc. (worldwide),320.0,2012-12-04,"Atlantic Recording Corporation (US), WEA International Inc. (worldwide)",It 's Nothin,['2 Chainz'],Wiz Khalifa,O.N.I.F.C.,True,Rap & Hip-Hop,[],1.29,2012.0,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,227.0,2012-12-04,,,,,,,,,,
59,0,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Justin Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:40,11-Sep-12,Never Say Never [ feat . Jaden Smith ],Justin Bieber,Never Say Never - The Remixes,Pop,$ 1.29,( C ) 2011 The Island Def Jam Music Group,3:48,"February 14 , 2011",As Long As You Love Me,['Big Sean'],Justin Bieber,As Long As You Love Me (Remixes),False,Dance,"['Rock', 'Music']",1.29,2012,The Island Def Jam Music Group,280.0,2012-09-11,Island Def Jam Music Group,Never Say Never,['Jaden Smith'],Justin Bieber,Never Say Never - The Remixes,False,Pop,[],1.29,2011.0,The Island Def Jam Music Group,228.0,2011-02-14,,,,,,,,,,
79,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,It 's The Way You Love Me ( Feat . Kelly Rowland ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:11,"August 21 , 2009",Dangerous,['Sam Martin'],David Guetta,Listen (Deluxe Version),False,Dance,"['Rock', 'House', 'Electronic', 'French Pop']",1.29,2014,What A Music Ltd.,200.0,2014-11-24,Parlophone/Warner Music France,It 's The Way You Love Me,['Kelly Rowland'],David Guetta,One Love,False,Dance & Electronic,[],1.29,2014.0,Swedish House Mafia Holdings Ltd,251.0,2009-08-21,Virgin Records,,,,,,,,,
